ID,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,BAD
1996,12900,90646,100744,19,0,0,141.20846058,3,23,31.526379711,0
1997,12900,66126,84472,2,nan,nan,187.17919874,nan,34,29.995038406,0
1998,12900,67038,110955,9,0,0,147.19741366,0,12,37.085986081,0
1999,12900,89510,102628,20,0,0,117.85717268,3,24,28.537354092,0
2000,12900,46266,62000,7,0,0,77.133333333,5,18,nan,1
2001,12900,83886,100782,5,0,0,115.07618603,1,27,27.979706434,0
2002,12900,31498,42695,14,0,0,55.021588949,0,9,31.992753482,0
2003,12900,149297,177044,4,0,0,205.8739212,0,56,34.975734174,0
2004,12900,117900,143433,6,0,0,227.93289343,0,35,47.619763526,1
2005,12900,55673,64582,4,0,0,163.41663166,0,14,26.987437342,0
2006,12900,88304,122178,10,0,0,223.45485481,0,12,41.429958874,0
2007,12900,50636,57838,0,1,0,187.82532332,1,13,28.813470941,0
2008,12900,52353,62740,2,0,0,167.51551603,0,13,37.357581403,0
2009,12900,89492,110007,10,0,2,169.19198431,0,28,32.820037269,0
2010,12900,19688,77998,20,0,2,407.26116688,0,12,22.839078993,0
2011,12900,70167,90812,25,0,0,177.0806266,2,13,40.225695665,0
2012,12900,45215,66162,4,0,0,170.76451694,0,14,39.248014917,0
2013,12900,56957,73181,29,1,3,179.09616602,1,23,36.394795447,0
2014,12900,56798,71364,1,0,0,225.58576305,0,9,33.021284072,0
2015,12900,61031,71550,28,0,2,178.08725678,0,23,34.802428777,0
2016,12900,18106,37881,8,0,0,134.38410886,0,10,20.515961862,0
2017,13000,64499,86000,1,0,0,109.4,0,19,nan,1
2018,13000,15374,59309,6,2,0,355.13122911,1,21,15.823615554,0
2019,13000,27787,44901,8,nan,1,166.7262772,7,28,38.35512561,0
2020,13000,81972,102295,5,0,0,107.42060929,0,26,24.720831083,0
2021,13000,nan,28981,28,0,0,203.90285502,0,4,25.740930695,0
2022,13000,61509,77065,6,0,0,172.8544902,2,17,35.390861311,0
2023,13000,80587,110064,6,0,0,85.009196731,1,13,33.990039745,0
2024,13000,72931,96803,6,0,0,208.67289177,2,18,41.052235012,0
2025,13000,29461,49326,11,0,0,171.59766853,1,8,38.917999879,1
2026,13000,78766,106450,6,0,0,107.95131167,0,26,24.870993882,0
2027,13000,49268,72430,19,0,0,192.36447464,0,15,23.617104865,0
2028,13000,39386,53149,4,0,0,110.4779566,1,16,38.521759005,0
2029,13000,67395,94355,8,0,0,214.48449255,3,28,40.970466815,0
2030,13000,53951,70095,28,0,3,212.38692445,1,24,36.72874424,0
2031,13000,nan,72175,nan,0,0,367.94002493,0,6,36.561139738,0
2032,13000,29196,42682,9,nan,0,143.10806066,6,28,37.29840496,0
2033,13000,96172,112123,14,0,0,181.89180444,1,18,36.225571567,0
2034,13000,88614,116994,13,0,2,188.8241991,0,28,32.619501636,0
2035,13000,16913,48587,23,0,0,264.9921562,0,20,30.622635559,0
2036,13000,125969,144076,4,0,0,110.19319627,2,30,48.977731698,1
2037,13000,70000,90704,15,0,3,142.16666667,0,37,nan,1
2038,13000,34000,65000,4.5,0,1,148.5,2,24,nan,1
2039,13000,38200,64764,4,0,0,211.06666667,3,18,nan,0
2040,13000,6793,47700,4,0,0,304.36666667,0,16,nan,0
2041,13000,59000,83187,nan,0,0,292.1,0,20,nan,0
2042,13000,61612,99132,8,0,0,262.73333333,1,12,nan,0
2043,13000,nan,25425,13,nan,nan,90.933333333,2,9,nan,0
2044,13000,20200,37245,21,0,1,199.9,2,16,nan,0
2045,13000,7200,24869,0.7,9,1,193.8,0,9,nan,1
2046,13000,41193,58000,18,3,2,66.933333333,4,7,nan,1
2047,13000,36223,nan,9,1,0,132.86666667,0,14,nan,1
2048,13000,43744,60000,22,0,1,21.266666667,1,15,nan,1
2049,13000,94941,120000,0.1,0,0,132.86666667,0,21,nan,1
2050,13000,137618,159000,9,2,6,106.53333333,6,37,nan,1
2051,13000,47000,60000,1,0,0,nan,3,12,nan,1
2052,13000,177000,2e+05,3,0,2,195.83333333,1,50,nan,1
2053,13000,60000,86400,12,0,2,149.16666667,0,28,nan,1
2054,13000,111000,137813,6,2,2,138.33333333,3,65,nan,1
2055,13000,152029,173750,20,0,0,19.333333333,7,5,nan,1
2056,13000,26863,44218,10,0,0,92.99959341,2,11,29.112936155,0
2057,13000,110094,145807,2,0,0,285.27593467,0,45,35.045471057,0
2058,13000,66014,85528,4,2,3,185.64499392,2,30,39.41871848,0
2059,13000,61865,72045,0,0,0,172.69668464,2,34,42.565582285,0
2060,13000,nan,25552,28,0,0,198.0728056,0,5,25.507820486,0
2061,13000,77355,114400,nan,nan,nan,nan,nan,nan,nan,0
2062,13000,44875,57713,0,1,0,184.99032439,1,12,28.602076071,0
2063,13000,110097,210595,3,0,0,122.63869991,0,15,29.327513673,0
2064,13000,60719,73677,11,0,0,256.7103553,0,26,27.310106973,0
2065,13000,80277,106799,3,0,0,67.111665924,2,14,37.297772993,0
2066,13000,40996,58938,nan,nan,nan,nan,nan,nan,35.809612733,0
2067,13100,48153,70059,11,0,0,242.6505336,0,18,30.893118223,0
2068,13100,70878,86743,10,0,0,174.88174385,0,11,39.784408257,0
2069,13100,74832,98616,6,0,0,101.36228964,1,26,27.021480654,0
2070,13100,59608,72561,30,1,2,195.53871125,1,24,36.611072985,0
2071,13100,69259,75149,11,0,0,240.41029194,3,37,40.735604411,0
2072,13100,nan,nan,0.75,nan,nan,nan,nan,nan,nan,1
2073,13100,64897,81598,7,0,0,130.64846835,0,34,26.500105076,0
2074,13100,nan,47568,0,0,0,319.59593727,0,8,25.836785172,0
2075,13100,22422,34800,2.6,2,0,93.3,1,3,nan,1
2076,13100,82411,103833,21,0,0,135.86303837,4,24,29.21582663,0
2077,13100,70368,87407,2,0,0,232.99471273,3,26,29.66798564,0
2078,13100,nan,65933,0,0,0,nan,0,0,3.657370718,0
2079,13100,50552,59889,4,0,0,178.61236257,0,13,38.763313808,0
2080,13100,73987,106557,9,0,0,149.45252906,1,13,37.008526928,0
2081,13100,61853,73480,13,0,0,258.93715422,0,26,28.730851165,0
2082,13100,97287,123281,9,0,0,162.99374391,0,26,34.178345675,0
2083,13100,59460,72387,29,1,2,182.18178223,0,24,34.785132563,0
2084,13100,54000,74750,14,1,0,92.4,0,9,nan,1
2085,13100,58039,68558,29,1,2,184.88001057,1,23,37.347348766,0
2086,13100,44817,59544,nan,0,0,71.461704749,0,15,41.609813237,0
2087,13200,155478,183646,5,0,0,196.24137089,1,55,35.602875363,0
2088,13200,nan,69139,0,1,0,nan,0,1,1.5659310471,0
2089,13200,70069,88303,3,0,0,240.8560165,2,25,29.06412827,0
2090,13200,69195,79252,13,0,0,248.78813035,3,37,41.905604624,0
2091,13200,69697,91722,24,1,0,183.52372929,1,14,39.752171789,0
2092,13200,58549,81381,13,0,0,94.687106657,0,24,38.412756136,0
2093,13200,15346,30809,7,0,1,89.652536093,0,16,18.105282019,0
2094,13200,65372,81426,4,nan,1,102.6208363,3,29,38.934169132,1
2095,13200,65997,88000,2,0,0,113.23333333,2,25,nan,1
2096,13200,93254,125738,3,0,3,156.54545124,0,25,42.736665568,0
2097,13200,22270,38437,5,0,1,107.77338665,0,17,20.643199675,0
2098,13200,77241,112904,5,0,0,68.549045013,2,14,34.535243721,0
2099,13200,81654,114333,5,0,0,97.962961658,1,13,33.743367654,0
2100,13200,71775,80480,0,0,0,240.64357656,3,25,29.267992416,0
2101,13200,28428,34477,0,nan,nan,nan,nan,nan,39.370262709,0
2102,13200,59422,88308,nan,0,0,294.78208459,0,19,29.952554463,0
2103,13200,117985,138969,16,nan,1,178.06475237,0,33,29.954230932,0
2104,13300,58000,75000,6.6,0,1,226.2,1,33,nan,1
2105,13300,96201,124892,3,0,3,178.03446327,0,26,40.102751827,0
2106,13300,76663,96022,10,2,0,180.0294503,1,30,27.045006761,0
2107,13300,80059,121790,nan,nan,nan,nan,nan,nan,34.561831401,0
2108,13300,61414,72101,12,0,0,260.07164985,0,27,27.286882027,0
2109,13300,81944,108768,5,0,0,81.10679915,1,13,33.86964175,0
2110,13300,67483,85454,16,0,2,335.98931518,1,14,30.37586285,1
2111,13300,60014,75695,1,0,nan,182.0643734,1,20,40.206671113,1
2112,13300,64002,88174,3,nan,nan,157.91698973,nan,34,29.79823118,0
2113,13300,nan,72583,1,0,0,nan,0,0,3.7204214203,0
2114,13300,35000,44195,8,0,0,91.923528914,0,4,35.243120856,0
2115,13300,14212,57608,3,0,0,322.00454197,0,16,15.916769212,0
2116,13300,57878,69907,1,0,0,154.48481378,2,35,41.119153488,0
2117,13300,45860,63500,7,0,0,127.76666667,4,9,nan,1
2118,13300,153411,182014,7,nan,0,198.39162001,3,25,41.987115537,0
2119,13300,44509,72292,3,0,0,208.92069357,3,17,37.055724552,0
2120,13300,38232,59482,nan,nan,nan,nan,nan,nan,36.027104172,0
2121,13300,81574,103760,6,0,0,118.91849399,0,27,24.769621931,0
2122,13300,86360,116111,8,0,0,232.29213861,0,24,32.012701356,0
2123,13300,85532,115800,11,0,1,175.1914887,0,27,34.231393529,0
2124,13300,nan,27136,27,0,0,210.99697546,1,4,23.807147729,0
2125,13300,74609,115056,6,0,0,77.445106295,2,14,36.869212637,0
2126,13300,66174,79957,2,nan,nan,175.96269497,nan,34,31.563441222,0
2127,13300,66502,78138,4,0,0,178.1121065,1,16,33.795091238,0
2128,13300,79512,92224,9,0,0,159.20708757,4,22,38.94860467,0
2129,13300,55505,76841,0,0,0,222.91307236,0,10,32.968632674,0
2130,13300,50039,63784,3,0,0,176.84619551,0,13,27.865588733,0
2131,13300,25698,58760,15,0,0,147.91098236,1,10,30.962076653,1
2132,13300,44952,56394,nan,0,0,74.435993325,0,14,41.060320697,0
2133,13300,49491,69028,16,0,0,195.87763265,0,15,24.877508414,0
2134,13400,53699,68084,3,0,0,169.85244928,0,14,25.10971349,0
2135,13400,131524,148356,4,1,0,110.74174156,2,29,48.340234737,1
2136,13400,156455,180313,6,nan,1,210.71825612,4,25,40.247372799,0
2137,13400,53294,69042,0,0,0,214.36204349,0,9,36.30954976,0
2138,13400,88810,102409,19,0,0,145.75659669,4,24,31.336418262,0
2139,13400,102700,121216,3,0,0,124.56401792,1,25,34.95327869,0
2140,13400,58307,71810,9,0,2,82.708309337,2,32,36.947798216,1
2141,13400,9698,65524,9,1,0,345.54310649,1,21,15.761919171,0
2142,13400,98701,129679,10,0,0,179.127926,2,32,29.549283511,0
2143,13400,111000,131000,14,0,0,165.33333333,2,26,nan,1
2144,13400,67941,84973,6,1,3,179.97707017,3,30,37.428937524,0
2145,13400,51225,69361,0,0,0,261.18963685,0,21,28.953067713,0
2146,13400,94102,114147,2,0,0,137.70778301,0,21,36.801624728,0
2147,13400,30507,47990,7,nan,0,149.93529399,6,29,38.929265887,0
2148,13400,65662,92050,2,0,0,20.759215295,1,3,42.009390078,0
2149,13400,78465,97506,5,3,0,71.44366499,1,21,24.470299986,0
2150,13400,5900,55320,3,2,2,234.02181639,3,16,19.089300996,1
2151,13400,60174,81944,1,0,0,125.38544605,3,9,36.229863857,0
2152,13400,100784,118708,15,0,0,268.10759246,0,16,36.158718102,0
2153,13400,69612,87728,3,nan,nan,165.03026745,nan,35,30.444839071,0
2154,13400,66737,71117,0,0,0,163.13185891,2,34,40.943866269,0
2155,13400,95084,117279,4,0,0,145.96234363,0,21,39.244669483,0
2156,13400,nan,33664,13,nan,nan,108.21700943,2,8,31.613929557,0
2157,13400,87175,115530,13,0,1,180.94510639,1,27,33.900056418,0
2158,13500,68262,93841,26,0,0,159.61701999,1,14,40.752980373,0
2159,13500,59941,69336,29,1,2,182.69566963,1,24,35.51267298,0
2160,13500,63572,102739,7,0,0,250.56135691,0,12,34.913793441,0
2161,13500,88738,114815,9,0,0,239.74372086,0,12,41.077117828,0
2162,13500,63150,77787,10,0,0,258.62150111,0,27,29.330142054,0
2163,13500,71698,93536,6,0,0,202.46588178,2,19,42.814734648,0
2164,13500,59352,87767,nan,0,0,300.57942292,0,19,28.118296895,0
2165,13500,40023,67357,nan,nan,nan,nan,nan,nan,38.319425851,0
2166,13500,44586,73764,2,0,0,263.93117074,0,21,29.96620202,0
2167,13500,40786,66872,nan,nan,nan,nan,nan,nan,35.364139723,0
2168,13500,91734,114906,12,0,0,211.87694515,3,15,38.104208119,0
2169,13500,82036,104261,4,0,1,98.417753249,0,33,39.294102796,0
2170,13500,109258,126101,2,0,0,130.77656998,1,25,33.539887477,0
2171,13500,73000,97000,12,1,0,145.2,0,23,nan,1
2172,13500,70000,93500,25,0,0,250.63333333,0,46,nan,1
2173,13500,47900,135500,2,0,0,276.06666667,5,43,nan,0
2174,13500,42000,62800,6,0,0,153.16666667,2,12,nan,0
2175,13500,65000,nan,14,0,2,105.5,4,34,nan,1
2176,13500,80223,108491,4,0,4,127.8,2,27,nan,1
2177,13500,83673,109000,2.3,0,1,238.4,3,57,nan,1
2178,13500,28000,85999,0,6,4,227.26666667,6,37,nan,1
2179,13500,89184,116848,13,0,0,174.50640819,1,18,36.010891518,0
2180,13500,116123,145597,3,0,0,290.31077491,0,46,34.69906743,0
2181,13500,67180,85634,5,0,0,147.35531256,0,35,28.522553371,0
2182,13500,92989,111120,13,0,0,209.46059432,3,15,39.521844526,0
2183,13500,48832,144065,1,0,0,268.58679992,4,43,42.692396714,0
2184,13500,117604,136099,15,nan,0,188.26097281,1,32,31.63052886,0
2185,13500,124696,200707,0,0,1,348.66949199,0,16,39.550703015,0
2186,13500,117321,138746,14,nan,1,183.26200947,0,33,31.486796668,0
2187,13600,94727,112683,11,0,0,209.12994572,3,15,37.714107061,0
2188,13600,66754,80156,5,0,0,238.62182004,3,26,31.552706969,0
2189,13600,64799,84425,14,0,0,115.32388361,0,24,36.85085748,0
2190,13600,115816,212995,1,0,0,114.8430305,1,14,26.3251112,0
2191,13600,nan,35396,11,nan,nan,101.79352327,1,8,32.66950311,0
2192,13600,nan,71904,0,0,0,nan,0,0,3.2650833872,0
2193,13600,87294,115183,11,0,2,185.33850577,0,28,35.549808739,0
2194,13600,66178,104378,6,0,0,263.96101511,0,11,36.438466265,0
2195,13600,89937,110986,14,nan,2,146.71874245,1,17,33.747115834,0
2196,13600,58539,67899,29,1,2,194.27383376,1,23,37.134421937,0
2197,13600,66098,76014,12,0,0,245.60569562,1,32,43.396204585,0
2198,13600,18232,75898,19,0,2,399.35570145,0,12,21.260894854,0
2199,13600,55901,87519,13,0,1,107.9131329,0,23,36.327022401,0
2200,13600,41000,73440,4,0,0,125.76666667,1,9,nan,0
2201,13600,55864,87500,9,0,0,193.76666667,0,20,nan,0
2202,13600,30200,43600,0,8,1,230.3,0,18,nan,1
2203,13600,70000,88000,16,0,0,nan,0,0,nan,1
2204,13600,90519,110885,12,0,0,201.83559082,3,16,39.666054406,0
2205,13600,12724,52016,24,0,1,269.62871093,0,19,28.17242611,0
2206,13600,81620,101933,1,0,0,148.06729076,0,22,41.612898979,0
2207,13600,7627,59173,7,2,0,362.51225026,1,22,14.26712754,0
2208,13600,159591,182585,7,nan,1,199.69861743,3,25,42.319518305,0
2209,13600,101377,131079,10,0,0,174.34778761,2,32,27.969137978,0
2210,13600,39997,56571,6,0,0,111.00781887,2,15,38.773136983,0
2211,13600,67354,81255,10,0,0,255.37875694,4,36,41.625398584,0
2212,13600,13202,50848,3,0,0,302.20191511,0,16,16.778576691,0
2213,13600,112223,144451,0,0,0,259.73311697,1,45,35.310217008,0
2214,13700,94650,109650,3.5,0,1,268.83333333,1,34,nan,0
2215,13700,81378,108628,12,0,2,181.72253428,0,27,32.652022631,0
2216,13700,96225,112676,2,0,0,144.53360587,1,22,38.781048258,0
2217,13700,38981,67536,nan,nan,nan,nan,nan,nan,35.188159859,0
2218,13700,84761,95382,nan,0,0,171.94583874,1,25,41.960105913,0
2219,13700,74147,92427,7,0,3,181.30579978,0,33,39.272466343,1
2220,13700,89345,105590,6,0,0,201.04240208,2,37,43.471677292,0
2221,13700,80300,98088,1,0,0,66.723946838,0,20,36.516532499,0
2222,13700,90714,120292,11,0,0,215.61201633,0,13,40.304301343,0
2223,13700,59012,81465,12,0,0,167.43333333,0,31,nan,1
2224,13700,35825,66612,22,0,0,231.9014789,2,29,26.702473442,0
2225,13700,27536,45819,7,0,0,73.455765867,2,12,28.709192906,0
2226,13700,70018,89803,24,0,0,154.75212087,1,13,39.389908828,0
2227,13700,58788,87260,14,0,0,103.69281836,0,24,36.665318539,0
2228,13700,46000,81000,1.5,0,1,101.56666667,0,25,nan,1
2229,13700,64486,84759,4,2,3,182.18025649,3,29,37.073413461,0
2230,13700,86161,106737,22,0,0,135.33270363,4,23,29.409524029,0
2231,13700,12577,41075,7,0,0,133.54201413,0,10,22.964772727,0
2232,13700,95065,123858,9,0,0,176.95253246,0,27,34.596837528,0
2233,13700,74015,113766,7,0,0,75.892415281,2,14,36.395366326,0
2234,13700,32942,40143,8,0,0,65.000742252,2,12,30.268368849,0
2235,13700,96597,120380,13,0,0,181.40485044,1,17,34.315437212,0
2236,13700,70763,78449,12,0,0,271.65672425,5,36,40.561983645,0
2237,13700,53094,79069,2,0,2,155.81528651,0,13,29.556366385,0
2238,13700,60623,83979,nan,0,0,308.10854035,0,20,29.482527873,0
2239,13700,84996,112522,9,0,1,171.95341056,0,28,32.843504905,0
2240,13700,46611,65031,2,0,0,179.44333226,0,13,37.705159171,0
2241,13700,77824,94840,6,0,0,195.04218544,3,19,43.335346713,0
2242,13700,88654,114011,10,0,0,250.32958449,0,25,30.971730126,0
2243,13700,73600,92000,9,1,2,347.96666667,nan,42,nan,0
2244,13700,59530,81068,0,0,0,108.01914173,3,10,37.846648093,0
2245,13800,nan,44459,4,nan,nan,169.00541019,nan,9,21.532897095,0
2246,13800,73688,94071,9,0,0,221.22314273,2,28,41.482142965,0
2247,13800,94843,125541,2,0,2,159.25249684,0,26,42.305239736,0
2248,13800,57481,89421,9,0,0,183.10936064,0,19,22.643395545,0
2249,13800,76537,108747,5,0,0,73.075238088,1,14,34.2526057,0
2250,13800,77130,127000,15,0,0,296.33333333,0,19,nan,0
2251,13800,35807,40700,1,0,0,91.266666667,1,17,nan,1
2252,13800,40674,61216,nan,0,0,108.79023328,2,19,40.990703819,0
2253,13800,31974,44417,7,0,0,76.933122961,1,12,30.422429425,0
2254,13800,85805,135789,15,0,0,303.68822972,0,18,27.869079212,0
2255,13800,18714,47905,25,0,0,259.10302278,0,19,29.479662342,0
2256,13800,nan,43082,0,0,0,316.03624437,0,9,26.166013822,0
2257,13800,21711,32357,7,0,0,105.66623421,0,17,20.333155595,0
2258,13800,85969,101664,0,0,0,68.583689736,0,19,36.839422636,0
2259,13800,75142,95667,19,0,0,230.45755435,10,24,33.383314175,0
2260,13800,65178,79000,11,0,3,111.6,1,23,nan,1
2261,13800,152441,184723,6,nan,0,217.24212905,3,25,40.827344633,0
2262,13800,78645,130104,16,0,0,295.72131731,0,19,29.966602425,0
2263,13800,67762,80748,8,0,0,135.94862249,0,35,27.194107012,0
2264,13800,97778,116814,15,1,3,120.78139621,1,22,23.20471329,1
2265,13800,nan,44092,5,nan,nan,173.87586768,nan,10,20.682377402,0
2266,13900,57700,74350,8.5,nan,nan,nan,nan,nan,nan,0
2267,13900,77699,92587,13,0,2,134.63357916,0,36,39.196149463,1
2268,13900,nan,nan,4,0,2,209.47991026,0,15,35.774891787,1
2269,13900,11413,81273,7,0,0,239.08369595,0,14,19.626149514,0
2270,13900,64356,88028,13,0,0,111.8099755,0,24,39.008508115,0
2271,13900,96326,144668,15,0,0,142.03790337,5,21,34.122753508,0
2272,13900,41641,53200,nan,0,0,83.062468192,0,15,42.403634209,0
2273,13900,56710,59348,14,2,1,176.53032737,0,39,24.393714522,1
2274,13900,68876,90813,nan,0,0,284.49690358,0,19,31.164149986,0
2275,13900,62968,84947,13,0,0,239.77323213,3,37,42.236189141,0
2276,13900,65437,94518,10,0,0,182.40075506,0,19,21.296075321,0
2277,13900,155486,178789,7,nan,1,192.48231602,4,26,41.176711827,0
2278,13900,80960,100730,0,0,0,153.08755553,0,22,40.195306935,0
2279,13900,62103,80000,5.5,0,0,120.7,1,20,nan,0
2280,13900,78442,105065,0,0,0,71.550477459,0,19,34.75170874,0
2281,13900,nan,40881,0,0,0,297.9070847,1,8,25.940710954,0
2282,13900,84427,114209,12,0,2,180.18742244,0,27,33.351870253,0
2283,13900,144263,167164,8,2,6,111.58860329,5,38,91.612599977,1
2284,13900,95351,117381,12,0,0,210.20212954,0,11,41.011001372,0
2285,13900,71425,81012,2,0,0,242.94051409,2,26,32.175036059,0
2286,13900,51653,85578,13,0,0,90.273079432,0,7,41.693377223,1
2287,13900,80836,93912,5,2,0,69.268409144,0,20,23.916346606,0
2288,13900,127259,194233,1,0,1,341.64350174,0,16,40.107659088,0
2289,13900,103030,114131,3,0,0,nan,0,0,38.394222444,1
2290,13900,nan,80868,18,0,0,278.30142446,1,7,43.313200229,1
2291,13900,85358,101401,0,0,0,145.79410614,0,22,40.114411439,0
2292,13900,88746,108160,9,0,0,234.94895108,0,25,30.951437369,0
2293,13900,77007,96718,8,2,0,183.60866723,0,30,26.431314522,0
2294,13900,50415,68166,10,0,0,235.68096702,0,17,33.770037533,0
2295,13900,48110,63601,5,0,0,153.73539865,1,12,29.964687389,0
2296,13900,63831,81378,9,nan,nan,nan,nan,nan,24.371050483,0
2297,13900,nan,27779,12,nan,nan,95.94866523,1,9,34.166345197,0
2298,13900,47741,69111,2,0,0,254.25961308,0,21,28.885618182,0
2299,13900,33403,69878,8,0,0,259.81328323,1,16,23.735216156,0
2300,14000,99652,113012,17,1,0,255.96142794,0,16,35.453810357,0
2301,14000,51721,61193,0,0,0,186.99935879,2,12,25.81001106,0
2302,14000,nan,28992,nan,0,0,342.06666667,2,14,nan,1
2303,14000,nan,nan,nan,nan,nan,nan,nan,nan,25.689710943,0
2304,14000,92583,114379,10,0,0,169.44834174,0,27,34.130768601,0
2305,14000,37019,57125,nan,0,0,69.823553128,0,15,41.637058771,0
2306,14000,nan,58407,8,0,0,107.53333333,0,15,nan,0
2307,14000,83645,101615,5,0,0,116.33768431,0,26,28.296734839,0
2308,14000,67881,93390,nan,nan,nan,nan,nan,nan,nan,1
2309,14000,nan,42500,nan,nan,nan,nan,nan,nan,nan,1
2310,14000,62000,88500,9,nan,nan,107.36666667,0,11,nan,0
2311,14000,27872,48125,10,0,0,115.6,1,10,nan,0
2312,14000,42767,60950,7,0,1,117.66666667,3,49,nan,0
2313,14000,92739,125000,6,nan,nan,248.6,3,42,nan,0
2314,14000,32000,48500,4,0,0,255.66666667,1,35,nan,0
2315,14000,42000,60000,27,1,0,281.06666667,1,17,nan,0
2316,14000,64000,78000,7.4,0,0,174.43333333,0,20,nan,1
2317,14000,65000,nan,23,0,3,109.56666667,1,15,nan,1
2318,14000,139000,159000,13,0,1,171.43333333,1,32,nan,1
2319,14000,85200,nan,8,1,0,188.66666667,4,17,nan,1
2320,14000,46400,nan,18,0,1,145.06666667,1,14,nan,1
2321,14000,49207,70525,3,3,3,205.96666667,2,51,nan,1
2322,14000,46541,64338,0,0,0,204.40944332,1,12,28.364798507,0
2323,14000,59736,97411,7,0,0,200.15536564,1,19,20.116982025,0
2324,14000,63451,105702,8,0,0,257.22632505,1,12,33.903063818,0
2325,14000,50890,68722,8,0,1,135.76848539,2,49,29.448045527,0
2326,14000,73062,88783,6,0,0,211.10255212,2,18,42.254580037,0
2327,14000,43173,65985,5,0,0,215.98589471,3,18,37.148691731,0
2328,14000,nan,nan,17,0,7,184.61319091,0,12,18.194280421,1
2329,14100,98856,143292,13,0,0,105.77172611,4,21,37.458280401,0
2330,14100,79345,135554,15,0,0,301.56399129,0,19,29.17813328,0
2331,14100,36309,53321,8,0,0,110.20635054,1,10,19.187914011,0
2332,14100,52302,63589,6,0,0,130.34246718,4,8,34.792831648,1
2333,14100,59402,91057,8,0,0,194.63461729,0,20,22.023264648,0
2334,14100,54081,68577,8,0,0,237.68227828,0,17,33.089017513,0
2335,14100,43927,60000,0,0,0,0,12,8,nan,1
2336,14100,51723,77207,21,0,0,199.53304804,0,15,25.092147219,0
2337,14100,81894,98285,6,0,0,151.4710746,1,26,42.282137884,0
2338,14100,86730,117667,1,0,2,134.3555745,0,34,31.98051047,0
2339,14100,86996,108452,19,0,0,134.99325176,4,24,29.778946076,0
2340,14100,49927,67761,26,0,0,276.54991315,1,16,36.599391114,0
2341,14100,65994,80037,8,nan,nan,nan,nan,nan,27.735204056,0
2342,14100,61036,84979,1,0,0,174.5911708,2,23,50.276214936,1
2343,14200,102512,128657,8,0,0,178.33902633,3,32,27.541140882,0
2344,14200,84718,103804,21,0,0,123.66357507,4,23,30.635348147,0
2345,14200,34558,40754,8,0,0,76.431213214,2,11,31.041183878,0
2346,14200,nan,31671,13,nan,nan,82.99126514,2,8,33.215104024,0
2347,14200,94696,121528,10,0,0,209.05180452,0,12,39.64882408,0
2348,14200,44412,72946,19,0,0,196.1321341,0,15,23.773201872,0
2349,14200,68750,88627,10,0,1,219.67280084,0,32,34.639961398,1
2350,14200,46320,62044,6,0,0,106.98389551,2,49,29.057908417,0
2351,14200,73533,88924,21,0,0,232.35332303,10,23,36.470707024,0
2352,14200,71979,86443,2,0,0,238.26434622,3,25,32.13676623,0
2353,14200,100663,122021,0,0,0,139.98397675,0,20,43.797459562,1
2354,14200,nan,49060,nan,nan,nan,nan,nan,nan,24.701641997,1
2355,14200,100664,129166,4,nan,nan,255.68764844,2,41,38.746759787,0
2356,14200,64235,76965,9,nan,nan,nan,nan,nan,24.835957923,0
2357,14200,60570,74648,2,0,0,137.84110526,2,35,40.289761298,0
2358,14200,102789,123691,3,0,0,127.06000805,1,26,31.338764479,0
2359,14200,83231,99400,6,0,0,130.16751478,1,26,27.172964706,0
2360,14300,52260,73000,0.6,1,3,62.9,0,17,nan,1
2361,14300,43826,70517,0,0,0,260.08494491,0,20,28.839933481,0
2362,14300,85631,1e+05,20,0,0,144.99929699,3,23,30.130636379,0
2363,14300,19111,49794,23,0,0,262.30674029,0,19,30.933678393,0
2364,14300,67018,81805,1,0,0,253.59245092,3,25,30.686218746,0
2365,14300,nan,63319,0,0,0,nan,0,0,3.9608594999,0
2366,14300,111623,127049,2,0,0,145.10187268,1,26,34.429631976,0
2367,14300,60811,89324,8,0,0,205.6830398,0,20,20.989811835,0
2368,14300,45615,80818,4,0,0,115.13688503,0,9,28.738343193,0
2369,14300,81000,1e+05,30,nan,1,333.83333333,2,50,nan,0
2370,14300,21828,38000,17,1,0,103.5,1,17,nan,0
2371,14300,37000,54000,0,0,0,320.63333333,2,26,nan,1
2372,14300,33261,41835,9,nan,0,155.14316084,6,28,40.50295999,0
2373,14300,93989,117410,10,0,0,220.89922098,0,12,39.877500773,0
2374,14300,85478,113372,9,0,0,190.75304367,1,36,40.778142317,0
2375,14300,nan,41870,0,0,0,314.4683435,0,8,27.608918922,0
2376,14300,nan,29115,14,nan,nan,82.066405167,2,7,32.76978633,0
2377,14300,94062,102052,14,nan,2,133.37810853,1,17,35.716612111,0
2378,14300,80299,123339,nan,nan,nan,nan,nan,nan,35.311170918,0
2379,14300,31607,70118,6,0,0,255.71956727,0,15,23.062913802,0
2380,14300,52608,76936,0,0,0,217.27719188,0,9,34.095384038,0
2381,14300,70322,88626,3,0,0,244.83986415,2,26,32.647541118,0
2382,14300,89984,121189,4,0,2,137.59782329,0,25,41.613325222,0
2383,14400,64500,83000,10,0,0,83.2,3,11,nan,0
2384,14400,34291,68444,6,0,0,262.07916362,1,15,21.981066452,0
2385,14400,77366,130330,14,0,1,285.20006197,1,18,28.171651103,0
2386,14400,63671,70982,0,0,0,169.34664702,1,34,42.791632518,0
