ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,target
2277,0.472,0.148,0.591,0.308,0.16,0.738,0.629,0.441,0.114,0.444,7.265
2278,0.452,0.057,0.366,0.13,0.39,0.927,0.821,0.902,0.446,0.807,2.783
2279,0.561,0.992,0.475,0.975,0.633,0.763,0.855,0.582,0.632,0.764,24.222
2280,0.607,0.061,0.546,0.28,0.237,0.943,0.858,0.207,0.949,0.438,6.378
2281,0.44,0.877,0.231,0.39,0.217,0.159,0.758,0.081,0.345,0.024,16.43
2282,0.884,0.537,0.094,0.134,0.528,0.985,0.687,0.446,0.888,0.134,17.196
2283,0.15,0.365,0.995,0.74,0.23,0.828,0.022,0.754,0.435,0.986,14.801
2284,0.858,0.248,0.199,0.654,0.943,0.172,0.678,0.662,0.568,0.864,19.718
2285,0.18,0.389,0.156,0.088,0.888,0.812,0.597,0.223,0.445,0.214,11.746
2286,0.155,0.349,0.51,0.776,0.188,0.059,0.039,0.771,0.313,0.679,10.882
2287,0.249,0.763,0.079,0.486,0.418,0.236,0.397,0.057,0.122,0.409,15.924
2288,0.226,0.378,0.143,0.044,0.209,0.066,0.078,0.148,0.459,0.902,5.161
2289,0.218,0.089,0.329,0.824,0.009,0.315,0.163,0.294,0.07,0.03,9.031
2290,0.635,0.049,0.564,0.183,0.007,0.869,0.452,0.971,0.792,0.733,3.618
2291,0.858,0.548,0.672,0.791,0.969,0.305,0.252,0.179,0.065,0.457,23.066
2292,0.331,0.833,0.41,0.498,0.511,0.889,0.434,0.582,0.924,0.133,14.143
2293,0.208,0.159,0.967,0.592,0.319,0.676,0.374,0.933,0.375,0.905,12.806
2294,0.302,0.651,0.662,0.278,0.801,0.486,0.014,0.394,0.988,0.782,10.713
2295,0.009,0.021,0.067,0.897,0.62,0.662,0.786,0.018,0.482,0.462,15.931
2296,0.25,0.511,0.728,0.397,0.251,0.9,0.046,0.878,0.685,0.25,12.004
2297,0.967,0.799,0.271,0.81,0.035,0.332,0.083,0.412,0.119,0.19,14.597
2298,0.331,0.459,0.646,0.478,0.188,0.901,0.038,0.843,0.063,0.009,9.924
2299,0.643,0.748,0.202,0.066,0.792,0.484,0.721,0.932,0.948,0.084,15.777
2300,0.171,0.399,0.017,0.539,0.954,0.884,0.938,0.712,0.361,0.215,17.582
2301,0.487,0.228,0.535,0.531,0.574,0.515,0.781,0.169,0.99,0.096,12.286
2302,0.581,0.67,0.651,0.399,0.788,0.155,0.047,0.285,0.142,0.282,15.867
2303,0.801,0.927,0.202,0.898,0.276,0.57,0.004,0.337,0.248,0.28,20.848
2304,0.947,0.309,0.347,0.132,0.531,0.387,0.438,0.253,0.191,0.699,12.106
2305,0.362,0.681,0.035,0.483,0.766,0.195,0.527,0.892,0.511,0.969,20.004
2306,0.086,0.406,0.414,0.447,0.987,0.579,0.765,0.891,0.446,0.409,9.552
2307,0.871,0.283,0.112,0.254,0.115,0.845,0.711,0.906,0.184,0.724,12.657
2308,0.93,0.969,0.322,0.981,0.447,0.935,0.036,0.506,0.785,0.684,16.077
2309,0.442,0.742,0.213,0.192,0.521,0.897,0.966,0.885,0.196,0.81,15.049
2310,0.069,0.494,0.054,0.203,0.139,0.433,0.987,0.15,0.89,0.327,7.279
2311,0.086,0.03,0.68,0.619,0.867,0.803,0.664,0.136,0.636,0.805,12.34
2312,0.879,0.423,0.332,0.572,0.161,0.248,0.14,0.917,0.234,0.54,16.266
2313,0.577,0.263,0.564,0.506,0.955,0.183,0.634,0.12,0.427,0.072,14.896
2314,0.669,0.667,0.724,0.59,0.499,0.823,0.276,0.567,0.573,0.205,19.986
2315,0.895,0.957,0.97,0.464,0.63,0.672,0.05,0.362,0.276,0.783,17.911
2316,0.372,0.025,0.302,0.019,0.768,0.565,0.978,0.804,0.426,0.101,7.619
2317,0.839,0.065,0.857,0.19,0.075,0.488,0.55,0.985,0.514,0.779,8.08
2318,0.398,0.539,0.68,0.876,0.812,0.522,0.969,0.678,0.081,0.063,21.935
2319,0.715,0.763,0.027,0.335,0.774,0.706,0.665,0.18,0.188,0.847,20.058
2320,0.266,0.073,0.671,0.19,0.703,0.165,0.454,0.133,0.243,0.497,6.776
2321,0.533,0.478,0.641,0.504,0.04,0.21,0.406,0.749,0.286,0.341,10.616
2322,0.847,0.47,0.169,0.14,0.943,0.389,0.068,0.067,0.59,0.897,17.504
2323,0.728,0.956,0.799,0.529,0.518,0.005,0.639,0.179,0.919,0.441,19.411
2324,0.121,0.404,0.898,0.708,0.225,0.98,0.33,0.155,0.665,0.107,14.491
2325,0.1,0.155,0.61,0.008,0.297,0.37,0.888,0.387,0.227,0.934,1.961
2326,0.294,0.703,0.446,0.768,0.581,0.799,0.572,0.183,0.309,0.983,16.999
2327,0.403,0.144,0.192,0.86,0.795,0.866,0.91,0.625,0.118,0.231,16.442
2328,0.308,0.002,0.302,0.928,0.482,0.316,0.127,0.091,0.544,0.625,12.902
2329,0.783,0.319,0.625,0.513,0.227,0.896,0.583,0.562,0.296,0.62,12.301
2330,0.103,0.078,0.092,0.449,0.277,0.404,0.727,0.423,0.241,0.339,9.027
2331,0.787,0.839,0.389,0.078,0.046,0.609,0.089,0.847,0.212,0.131,9.303
2332,0.524,0.437,0.201,0.996,0.746,0.196,0.043,0.317,0.615,0.683,21.176
2333,0.465,0.925,0.197,0.902,0.529,0.019,0.168,0.668,0.602,0.155,23.207
2334,0.854,0.61,0.181,0.96,0.953,0.953,0.47,0.09,0.418,0.769,25.723
2335,0.373,0.506,0.432,0.931,0.172,0.146,0.948,0.873,0.805,0.355,13.592
2336,0.608,0.583,0.933,0.354,0.239,0.647,0.132,0.641,0.402,0.092,17.619
2337,0.839,0.785,0.728,0.815,0.932,0.947,0.731,0.869,0.688,0.491,21.052
2338,0.282,0.348,0.183,0.197,0.16,0.623,0.407,0.57,0.352,0.915,6.407
2339,0.305,0.667,0.258,0.607,0.742,0.525,0.252,0.922,0.978,0.772,14.806
2340,0.552,0.945,0.957,0.366,0.344,0.862,0.008,0.639,0.905,0.23,18.494
2341,0.115,0.38,0.529,0.271,0.082,0.059,0.832,0.976,0.393,0.775,2.565
2342,0.562,0.507,0.348,0.818,0.857,0.069,0.595,0.194,0.52,0.35,21.588
2343,0.792,0.126,0.676,0.936,0.134,0.327,0.194,0.025,0.835,0.313,13.188
2344,0.186,0.36,0.511,0.656,0.201,0.388,0.222,0.327,0.793,0.647,9.678
2345,0.835,0.869,0.149,0.806,0.4,0.676,0.917,0.174,0.145,0.426,21.558
2346,0.531,0.399,0.713,0.451,0.517,0.238,0.631,0.309,0.815,0.634,14.097
2347,0.258,0.368,0.467,0.88,0.074,0.822,0.504,0.225,0.634,0.763,11.795
2348,0.758,0.161,0.074,0.207,0.964,0.182,0.809,0.196,0.261,0.161,13.526
2349,0.622,0.159,0.69,0.998,0.078,0.656,0.711,0.013,0.382,0.371,13.04
2350,0.68,0.637,0.077,0.63,0.11,0.082,0.747,0.235,0.83,0.48,19.93
2351,0.826,0.787,0.266,0.152,0.525,0.874,0.533,0.644,0.969,0.301,15.059
2352,0.906,0.828,0.948,0.635,0.285,0.685,0.343,0.865,0.092,0.342,18.962
2353,0.95,0.055,0.541,0.394,0.691,0.374,0.838,0.207,0.654,0.52,11.054
2354,0.474,0.007,0.114,0.541,0.203,0.268,0.021,0.553,0.625,0.86,9.91
2355,0.832,0.869,0.153,0.599,0.388,0.094,0.2,0.916,0.196,0.341,17.957
2356,0.441,0.182,0.747,0.789,0.726,0.804,0.982,0.523,0.975,0.185,16.912
2357,0.186,0.599,0.575,0.061,0.507,0.296,0.473,0.174,0.852,0.038,7.138
2358,0.334,0.387,0.501,0.505,0.05,0.57,0.17,0.703,0.548,0.849,7.993
2359,0.805,0.472,0.644,0.181,0.852,0.363,0.873,0.239,0.041,0.647,15.42
2360,0.661,0.208,0.067,0.562,0.809,0.771,0.981,0.061,0.259,0.343,17.885
2361,0.002,0.135,0.122,0.407,0.065,0.447,0.271,0.517,0.273,0.22,7.902
2362,0.329,0.656,0.993,0.703,0.185,0.472,0.744,0.395,0.758,0.648,19.186
2363,0.657,0.016,0.386,0.513,0.277,0.903,0.384,0.534,0.478,0.473,7.918
2364,0.554,0.435,0.28,0.339,0.114,0.957,0.274,0.013,0.051,0.038,12.46
2365,0.407,0.71,0.693,0.366,0.054,0.34,0.141,0.899,0.009,0.845,12.798
2366,0.794,0.401,0.193,0.916,0.684,0.013,0.824,0.93,0.539,0.892,21.995
2367,0.993,0.161,0.76,0.531,0.347,0.173,0.731,0.502,0.691,0.702,13.61
2368,0.312,0.42,0.578,0.949,0.582,0.891,0.749,0.274,0.724,0.536,17.078
2369,0.322,0.356,0.162,0.919,0.924,0.25,0.533,0.483,0.189,0.645,19.067
2370,0.432,0.211,0.511,0.557,0.619,0.1,0.198,0.655,0.468,0.584,12.616
2371,0.345,0.273,0.806,0.636,0.482,0.12,0.477,0.569,0.341,0.408,13.942
2372,0.042,0.025,0.462,0.765,0.703,0.669,0.853,0.475,0.638,0.752,11.915
2373,0.405,0.972,0.955,0.248,0.513,0.925,0.46,0.275,0.573,0.363,19.816
2374,0.589,0.608,0.578,0.396,0.637,0.909,0.402,0.799,0.285,0.731,15.921
2375,0.645,0.176,0.07,0.98,0.703,0.984,0.719,0.765,0.396,0.368,20.491
2376,0.491,0.615,0.377,0.205,0.477,0.781,0.277,0.404,0.631,0.818,13.758
2377,0.457,0.485,0.079,0.88,0.628,0.737,0.213,0.023,0.209,0.476,21.593
2378,0.429,0.902,0.757,0.056,0.776,0.048,0.983,0.473,0.027,0.885,15.176
2379,0.014,0.434,0.673,0.392,0.385,0.505,0.659,0.216,0.676,0.914,5.514
2380,0.202,0.015,0.325,0.388,0.893,0.46,0.883,0.1,0.995,0.329,8.856
2381,0.184,0.345,0.932,0.626,0.114,0.12,0.642,0.97,0.366,0.475,13.309
2382,0.68,0.802,0.737,0.679,0.379,0.887,0.654,0.467,0.692,0.59,20.475
2383,0.4,0.618,0.824,0.35,0.197,0.061,0.845,0.728,0.816,0.547,13.273
2384,0.189,0.604,0.535,0.315,0.365,0.79,0.073,0.831,0.606,0.313,8.502
2385,0.132,0.485,0.351,0.536,0.603,0.19,0.778,0.254,0.275,0.618,8.99
2386,0.224,0.128,0.156,0.274,0.613,0.531,0.696,0.253,0.638,0.756,10.816
2387,0.702,0.491,0.063,0.427,0.8,0.781,0.191,0.782,0.41,0.945,20.438
2388,0.73,0.539,0.824,0.97,0.954,0.502,0.208,0.402,0.606,0.937,25.046
2389,0.087,0.738,0.852,0.109,0.16,0.51,0.848,0.243,0.325,0.005,5.861
2390,0.838,0.61,0.355,0.585,0.616,0.203,0.622,0.501,0.201,0.475,20.388
2391,0.961,0.758,0.204,0.5,0.652,0.255,0.304,0.142,0.176,0.89,16.198
2392,0.622,0.829,0.35,0.192,0.57,0.888,0.355,0.972,0.576,0.322,14.296
2393,0.873,0.329,0.143,0.751,0.323,0.688,0.702,0.346,0.921,0.1,19.305
2394,0.669,0.59,0.697,0.748,0.364,0.96,0.081,0.445,0.803,0.562,20.098
2395,0.869,0.034,0.521,0.748,0.576,0.585,0.738,0.317,0.632,0.223,12.357
2396,0.575,0.555,0.558,0.561,0.794,0.533,0.562,0.949,0.552,0.667,18.966
2397,0.113,0.287,0.064,0.541,0.207,0.244,0.175,0.417,0.696,0.408,10.149
2398,0.503,0.945,0.165,0.494,0.355,0.432,0.591,0.608,0.102,0.903,18.499
2399,0.049,0.087,0.338,0.095,0.05,0.289,0.261,0.302,0.088,0.064,2.154
2400,0.154,0.695,0.826,0.886,0.983,0.674,0.358,0.658,0.729,0.647,18.899
2401,0.724,0.357,0.712,0.285,0.514,0.628,0.41,0.682,0.65,0.839,12.94
2402,0.756,0.828,0.392,0.74,0.925,0.827,0.599,0.065,0.268,0.494,21.802
2403,0.86,0.749,0.197,0.928,0.638,0.608,0.72,0.351,0.369,0.942,22.097
2404,0.465,0.481,0.187,0.232,0.194,0.805,0.529,0.492,0.807,0.751,10.99
2405,0.167,0.617,0.763,0.752,0.651,0.562,0.165,0.487,0.226,0.829,13.931
2406,0.521,0.262,0.294,0.142,0.028,0.52,0.21,0.546,0.701,0.726,6.191
2407,0.091,0.908,0.099,0.126,0.491,0.457,0.191,0.406,0.704,0.821,9.433
2408,0.597,0.773,0.045,0.714,0.454,0.638,0.448,0.862,0.191,0.45,23.248
2409,0.998,0.337,0.808,0.8,0.295,0.388,0.281,0.077,0.67,0.701,19.306
2410,0.572,0.42,0.708,0.951,0.602,0.761,0.056,0.804,0.387,0.913,17.532
2411,0.42,0.95,0.45,0.81,0.42,0.828,0.329,0.612,0.374,0.753,20.235
2412,0.054,0.289,0.114,0.241,0.645,0.656,0.758,0.113,0.21,0.209,9.495
2413,0.417,0.635,0.099,0.348,0.232,1.0,0.168,0.085,0.582,0.362,16.226
2414,0.832,0.521,0.041,0.498,0.048,0.222,0.204,0.596,0.961,0.022,19.548
2415,0.672,0.149,0.963,0.774,0.09,0.596,0.147,0.761,0.907,0.246,14.909
2416,0.969,0.277,0.721,0.755,0.474,0.071,0.753,0.822,0.739,0.589,18.62
2417,0.455,0.597,0.365,0.273,0.312,0.849,0.132,0.029,0.943,0.165,12.274
2418,0.329,0.628,0.306,0.645,0.593,0.98,0.857,0.646,0.246,0.389,16.248
2419,0.221,0.165,0.674,0.342,0.837,0.606,0.572,0.962,0.499,0.149,8.089
2420,0.312,0.737,0.664,0.634,0.722,0.009,0.746,0.18,0.967,0.105,17.507
2421,0.011,0.114,0.955,0.41,0.014,0.958,0.274,0.75,0.811,0.422,7.912
2422,0.57,0.543,0.024,0.48,0.887,0.219,0.829,0.102,0.162,0.753,21.691
2423,0.971,0.678,0.028,0.502,0.139,0.19,0.162,0.362,0.892,0.021,16.419
2424,0.911,0.641,0.527,0.97,0.234,0.19,0.859,0.076,0.27,0.945,18.87
2425,0.673,0.754,0.965,0.962,0.151,0.728,0.03,0.527,0.048,0.451,23.644
2426,0.652,0.583,0.124,0.78,0.209,0.084,0.567,0.089,0.314,0.111,20.596
2427,0.849,0.539,0.774,0.031,0.252,0.614,0.557,0.94,0.588,0.43,13.281
2428,0.074,0.354,0.922,0.956,0.687,0.887,0.259,0.753,0.318,0.526,17.495
2429,0.748,0.362,0.543,0.974,0.169,0.019,0.868,0.015,0.89,0.581,18.089
2430,0.661,0.498,0.524,0.54,0.685,0.502,0.665,0.535,0.311,0.259,18.04
2431,0.022,0.095,0.723,0.585,0.03,0.862,0.064,0.213,0.208,0.945,5.165
2432,0.134,0.114,0.273,0.458,0.929,0.632,0.81,0.714,0.372,0.266,10.482
2433,0.727,0.618,0.644,0.213,0.003,0.074,0.694,0.585,0.935,0.256,12.213
2434,0.554,0.035,0.097,0.127,0.276,0.352,0.699,0.715,0.298,0.133,7.357
2435,0.126,0.255,0.009,0.24,0.556,0.769,0.856,0.475,0.102,0.263,10.302
2436,0.634,0.263,0.979,0.055,0.555,0.312,0.474,0.22,0.072,0.683,13.613
2437,0.699,0.304,0.005,0.233,0.573,0.379,0.51,0.178,0.201,0.764,17.693
2438,0.625,0.839,0.148,0.527,0.823,0.133,0.045,0.863,0.387,0.456,21.716
2439,0.963,0.092,0.025,0.874,0.604,0.152,0.75,0.074,0.969,0.761,20.984
2440,0.45,0.319,0.425,0.65,0.244,0.107,0.034,0.166,0.948,0.081,10.967
2441,0.478,0.064,0.524,0.182,0.884,0.893,0.048,0.138,0.693,0.991,8.778
2442,0.41,0.777,0.815,0.939,0.467,0.221,0.157,0.248,0.775,0.672,21.87
2443,0.626,0.04,0.149,0.46,0.295,0.807,0.705,0.637,0.679,0.536,11.239
2444,0.81,0.018,0.501,0.474,0.401,0.476,0.194,0.797,0.465,0.886,6.679
2445,0.491,0.021,0.61,0.865,0.697,0.195,0.923,0.237,0.015,0.512,14.244
2446,0.846,0.021,0.875,0.839,0.267,0.305,0.58,0.111,0.781,0.615,12.41
2447,0.914,0.12,0.643,0.191,0.212,0.274,0.029,0.363,0.194,0.604,7.023
2448,0.887,0.207,0.993,0.095,0.465,0.314,0.403,0.145,0.909,0.487,12.315
2449,0.868,0.139,0.013,0.706,0.271,0.755,0.582,0.099,0.379,0.397,17.741
2450,0.009,0.54,0.927,0.365,0.618,0.809,0.508,0.397,0.78,0.205,10.62
2451,0.272,0.235,0.614,0.683,0.845,0.957,0.787,0.102,0.776,0.628,13.051
2452,0.797,0.844,0.039,0.382,0.8,0.794,0.707,0.12,0.359,0.4,19.672
2453,0.147,0.888,0.193,0.813,0.686,0.44,0.39,0.049,0.633,0.051,17.203
2454,0.498,0.305,0.695,0.104,0.061,0.464,0.699,0.112,0.07,0.415,7.645
2455,0.788,0.587,0.843,0.118,0.734,0.945,0.373,0.286,0.042,0.499,16.788
2456,0.384,0.982,0.333,0.671,0.133,0.958,0.679,0.89,0.282,0.965,16.708
2457,0.863,0.361,0.169,0.176,0.896,0.961,0.841,0.282,0.555,0.964,16.344
2458,0.086,0.943,0.917,0.758,0.285,0.585,0.029,0.673,0.44,0.579,15.673
2459,0.932,0.691,0.977,0.988,0.166,0.292,0.851,0.946,0.686,0.853,24.883
2460,0.64,0.246,0.405,0.196,0.427,0.129,0.951,0.514,0.734,0.879,8.87
2461,0.04,0.067,0.724,0.983,0.937,0.416,0.335,0.179,0.84,0.904,15.979
2462,0.153,0.563,0.429,0.828,0.902,0.717,0.82,0.011,0.148,0.191,15.794
2463,0.632,0.029,0.818,0.91,0.951,0.987,0.696,0.489,0.974,0.402,16.285
2464,0.067,0.957,0.026,0.658,0.923,0.83,0.21,0.843,0.364,0.749,16.439
2465,0.948,0.808,0.93,0.273,0.444,0.995,0.943,0.725,0.805,0.942,14.408
2466,1.0,0.591,0.799,0.033,0.674,0.052,0.263,0.551,0.354,0.444,17.665
2467,0.144,0.552,0.615,0.804,0.687,0.976,0.299,0.826,0.285,0.925,14.903
2468,0.894,0.288,0.965,0.778,0.423,0.834,0.44,0.406,0.997,0.971,20.769
2469,0.086,0.719,0.238,0.1,0.291,0.152,0.516,0.223,0.152,0.75,5.015
2470,0.65,0.061,0.543,0.166,0.708,0.473,0.759,0.808,0.278,0.146,5.045
2471,0.879,0.922,0.556,0.753,0.302,0.153,0.303,0.805,0.589,0.245,14.368
2472,0.681,0.516,0.36,0.239,0.336,0.188,0.116,0.365,0.128,0.207,11.688
2473,0.289,0.811,0.089,0.396,0.965,0.839,0.131,0.464,0.13,0.093,18.714
2474,0.488,0.379,0.766,0.843,0.459,0.804,0.678,0.405,0.528,0.993,18.272
2475,0.669,0.99,0.597,0.535,0.579,0.746,0.411,0.855,0.02,0.655,17.351
2476,0.418,0.255,0.578,0.617,0.968,0.431,0.656,0.079,0.491,0.72,14.559
2477,0.708,0.238,0.595,0.474,0.686,0.932,0.921,0.932,0.857,0.114,12.362
2478,0.682,0.916,0.744,0.49,0.476,0.097,0.233,0.922,0.853,0.041,18.226
2479,0.224,0.893,0.372,0.798,0.784,0.797,0.59,0.188,0.217,0.91,19.06
2480,0.207,0.492,0.011,0.765,0.711,0.416,0.294,0.932,0.431,0.152,19.605
2481,0.305,0.203,0.412,0.18,0.875,0.837,0.424,0.956,0.066,0.862,10.535
2482,0.517,0.521,0.163,0.077,0.792,0.614,0.531,0.252,0.568,0.704,11.993
2483,0.503,0.381,0.882,0.459,0.562,0.677,0.557,0.797,0.37,0.502,14.95
2484,0.422,0.929,0.045,0.513,0.398,0.999,0.947,0.794,0.788,0.703,20.446
2485,0.335,0.863,0.534,0.069,0.29,0.153,0.637,0.816,0.283,0.957,10.339
2486,0.619,0.702,0.039,0.581,0.159,0.287,0.882,0.442,0.587,0.054,21.791
2487,0.337,0.043,0.408,0.688,0.506,0.814,0.568,0.11,0.385,0.375,11.65
2488,0.178,0.175,0.077,0.676,0.656,0.222,0.315,0.885,0.527,0.751,14.979
2489,0.606,0.601,0.841,0.141,0.075,0.098,0.558,0.123,0.421,0.678,13.166
2490,0.263,0.879,0.614,0.67,0.414,0.252,0.486,0.124,0.932,0.297,14.304
2491,0.545,0.789,0.26,0.319,0.763,0.415,0.339,0.946,0.836,0.386,17.444
2492,0.397,0.086,0.959,0.625,0.064,0.454,0.248,0.886,0.025,0.047,11.457
2493,0.728,0.214,0.502,0.126,0.625,0.962,0.447,0.789,0.45,0.495,9.108
2494,0.957,0.754,0.003,0.87,0.427,0.732,0.531,0.603,0.881,0.174,23.427
2495,0.937,0.13,0.481,0.667,0.613,0.286,0.1,0.461,0.288,0.409,12.824
2496,0.732,0.491,0.271,0.06,0.401,0.246,0.531,0.951,0.798,0.675,11.711
2497,0.229,0.498,0.987,0.686,0.283,0.534,0.364,0.202,0.886,0.665,16.584
2498,0.888,0.411,0.362,0.866,0.554,0.262,0.823,0.936,0.545,0.871,20.94
2499,0.99,0.724,0.372,0.409,0.85,0.784,0.833,0.142,0.689,0.967,14.795
2500,0.579,0.456,0.572,0.707,0.879,0.732,0.63,0.555,0.729,0.691,18.164
2501,0.669,0.955,0.614,0.015,0.029,0.037,0.014,0.936,0.033,0.49,9.371
2502,0.098,0.949,0.277,0.871,0.629,0.325,0.325,0.41,0.821,0.747,16.797
2503,0.989,0.204,0.754,0.728,0.058,0.935,0.676,0.679,0.204,0.493,14.215
2504,0.815,0.821,0.885,0.89,0.704,0.765,0.293,0.795,0.517,0.561,23.726
2505,0.024,0.36,0.083,0.212,0.442,0.623,0.802,0.094,0.757,0.709,7.602
2506,0.606,0.591,0.202,0.059,0.993,0.352,0.328,0.492,0.732,0.402,18.665
2507,0.919,0.983,0.174,0.556,0.226,0.081,0.917,0.377,0.692,0.203,14.393
2508,0.854,0.037,0.611,0.459,0.943,0.868,0.946,0.668,0.647,0.262,10.074
2509,0.289,0.405,0.125,0.432,0.175,0.456,0.833,0.753,0.535,0.93,10.248
2510,0.991,0.946,0.418,0.315,0.867,0.207,0.652,0.36,0.484,0.199,11.435
2511,0.12,0.386,0.988,0.43,0.025,0.047,0.387,0.227,0.727,0.588,10.263
2512,0.096,0.897,0.383,0.397,0.791,0.779,0.561,0.083,0.999,0.657,10.509
2513,0.785,0.559,0.039,0.758,0.427,0.829,0.751,0.515,0.395,0.418,23.778
2514,0.394,0.72,0.696,0.597,0.707,0.993,0.852,0.194,0.676,0.635,18.797
2515,0.383,0.522,0.313,0.844,0.912,0.906,0.081,0.392,0.265,0.802,18.758
2516,0.655,0.445,0.828,0.953,0.67,0.806,0.246,0.979,0.743,0.722,22.621
2517,0.649,0.842,0.263,0.094,0.891,0.093,0.797,0.597,0.594,0.569,15.681
2518,0.239,0.434,0.123,0.584,0.567,0.04,0.832,0.098,0.364,0.596,15.116
2519,0.969,0.545,0.371,0.178,0.371,0.727,0.105,0.391,0.117,0.587,12.416
2520,0.41,0.089,0.44,0.198,0.75,0.259,0.409,0.451,0.098,0.144,7.221
2521,0.197,0.136,0.958,0.688,0.125,0.521,0.879,0.123,0.607,0.444,13.213
2522,0.288,0.96,0.476,0.977,0.23,0.671,0.829,0.201,0.777,0.59,18.516
2523,0.183,0.985,0.61,0.451,0.445,0.509,0.463,0.994,0.353,0.416,10.303
2524,0.249,0.419,0.446,0.579,0.151,0.299,0.104,0.209,0.074,0.718,8.179
2525,0.199,0.993,0.343,0.275,0.885,0.845,0.934,0.31,0.688,0.11,12.588
2526,0.151,0.884,0.71,0.426,0.755,0.695,0.468,0.068,0.461,0.731,13.73
2527,0.129,0.07,0.609,0.547,0.243,0.994,0.035,0.517,0.591,0.029,6.604
2528,0.972,0.093,0.995,0.725,0.781,0.209,0.849,0.116,0.521,0.876,16.908
2529,0.566,0.786,0.781,0.561,0.401,0.402,0.025,0.435,0.91,0.539,19.821
2530,0.383,0.606,0.195,0.912,0.656,0.173,0.442,0.056,0.926,0.856,21.71
2531,0.078,0.099,0.56,0.516,0.52,0.473,0.455,0.027,0.006,0.899,8.627
2532,0.718,0.603,0.409,0.165,0.512,0.014,0.905,0.465,0.543,0.044,13.459
2533,0.031,0.562,0.882,0.295,0.893,0.727,0.036,0.64,0.168,0.443,10.514
2534,0.634,0.689,0.667,0.974,0.665,0.147,0.389,0.775,0.481,0.443,22.749
2535,0.553,0.38,0.378,0.574,0.978,0.759,0.507,0.731,0.246,0.101,16.386
2536,0.984,0.86,0.645,0.41,0.038,0.879,0.669,0.38,0.061,0.574,7.844
2537,0.418,0.241,0.867,0.572,0.133,0.616,0.368,0.35,0.222,0.088,11.991
2538,0.061,0.654,0.712,0.973,0.74,0.021,0.343,0.634,0.721,0.649,16.657
2539,0.643,0.891,0.645,0.291,0.268,0.289,0.375,0.895,0.367,0.386,13.782
2540,0.89,0.671,0.216,0.563,0.976,0.034,0.663,0.392,0.029,0.492,23.308
2541,0.048,0.126,0.139,0.953,0.754,0.911,0.086,0.331,0.742,0.215,14.762
2542,0.42,0.55,0.478,0.458,0.196,0.622,0.174,0.711,0.417,0.056,11.039
2543,0.633,0.279,0.189,0.311,0.432,0.477,0.722,0.722,0.073,0.442,11.914
2544,0.689,0.207,0.553,0.002,0.47,0.818,0.457,0.453,0.441,0.691,8.474
2545,0.103,0.563,0.061,0.433,0.921,0.259,0.826,0.42,0.671,0.093,13.908
2546,0.421,0.147,0.721,0.76,0.798,0.034,0.983,0.383,0.976,0.454,12.541
2547,0.444,0.192,0.203,0.698,0.559,0.335,0.231,0.96,0.42,0.935,11.91
2548,0.5,0.304,0.646,0.553,0.192,0.842,0.365,0.251,0.371,0.752,10.591
2549,0.679,0.969,0.368,0.02,0.306,0.189,0.052,0.659,0.383,0.843,10.463
2550,0.961,0.132,0.663,0.022,0.441,0.642,0.932,0.126,0.137,0.246,6.869
2551,0.184,0.944,0.804,0.257,0.356,0.032,0.24,0.839,0.108,0.618,9.104
2552,0.19,0.243,0.159,0.061,0.428,0.843,0.734,0.855,0.992,0.628,5.653
2553,0.535,0.247,0.771,0.31,0.403,0.286,0.172,0.231,0.756,0.146,10.954
2554,0.848,0.14,0.999,0.025,0.31,0.503,0.722,0.293,0.323,0.084,10.733
2555,0.423,0.647,0.876,0.079,0.762,0.355,0.414,0.948,0.401,0.753,14.824
2556,0.807,0.889,0.386,0.975,0.525,0.945,0.307,0.237,0.642,0.13,19.821
2557,0.605,0.775,0.156,0.656,0.64,0.664,0.902,0.354,0.753,0.786,21.669
2558,0.764,0.804,0.036,0.192,0.1,0.413,0.126,0.685,0.576,0.854,15.306
2559,0.868,0.198,0.252,0.985,0.862,0.053,0.062,0.771,0.227,0.584,20.323
2560,0.291,0.094,0.286,0.489,0.826,0.952,0.785,0.567,0.024,0.934,10.824
2561,0.137,0.2,0.035,0.968,0.049,0.207,0.946,0.169,0.067,0.101,14.973
2562,0.136,0.826,0.518,0.376,0.511,0.344,0.942,0.361,0.041,0.365,8.332
2563,0.292,0.296,0.179,0.574,0.592,0.481,0.251,0.085,0.489,0.878,13.013
2564,0.367,0.447,0.383,0.39,0.331,0.432,0.501,0.836,0.208,0.025,11.115
2565,0.892,0.08,0.64,0.597,0.898,0.276,0.05,0.154,0.433,0.094,12.931
2566,0.534,0.388,0.959,0.195,0.656,0.866,0.013,0.725,0.196,0.899,15.069
2567,0.68,0.269,0.298,0.27,0.895,0.788,0.541,0.526,0.189,0.563,13.842
2568,0.725,0.22,0.834,0.837,0.509,0.097,0.649,0.859,0.948,0.688,18.034
2569,0.673,0.453,0.184,0.851,0.439,0.057,0.93,0.642,0.422,0.197,18.702
2570,0.045,0.631,0.477,0.922,0.711,0.804,0.73,0.312,0.259,0.774,13.157
2571,0.373,0.324,0.479,0.483,0.105,0.816,0.87,0.504,0.049,0.457,10.817
2572,0.216,0.071,0.892,0.199,0.616,0.404,0.966,0.246,0.483,0.956,10.083
2573,0.916,0.181,0.35,0.082,0.5,0.509,0.152,0.434,0.068,0.29,8.572
