"","HISTORY","CVP","PCWP","HYPOVOLEMIA","LVEDVOLUME","LVFAILURE","STROKEVOLUME","ERRLOWOUTPUT","HRBP","HREKG","ERRCAUTER","HRSAT","INSUFFANESTH","ANAPHYLAXIS","TPR","EXPCO2","KINKEDTUBE","MINVOL","FIO2","PVSAT","SAO2","PAP","PULMEMBOLUS","SHUNT","INTUBATION","PRESS","DISCONNECT","MINVOLSET","VENTMACH","VENTTUBE","VENTLUNG","VENTALV","ARTCO2","CATECHOL","HR","CO","BP"
"230","FALSE","NORMAL","NORMAL","TRUE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","HIGH","NORMAL","HIGH","HIGH","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","HIGH","HIGH","HIGH","LOW","HIGH","LOW","HIGH","HIGH","NORMAL","LOW"
"231","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","TRUE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"232","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","TRUE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","LOW","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"233","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","NORMAL"
"234","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","TRUE","NORMAL","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","NORMAL"
"235","TRUE","LOW","NORMAL","TRUE","LOW","TRUE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","ESOPHAGEAL","HIGH","FALSE","NORMAL","NORMAL","LOW","LOW","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"236","FALSE","NORMAL","LOW","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","ZERO","FALSE","HIGH","NORMAL","HIGH","HIGH","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","HIGH","HIGH","HIGH","LOW","HIGH","NORMAL","HIGH","HIGH","LOW","LOW"
"237","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"238","FALSE","NORMAL","LOW","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","NORMAL"
"239","FALSE","LOW","LOW","FALSE","LOW","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"240","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"241","FALSE","NORMAL","HIGH","TRUE","HIGH","FALSE","LOW","TRUE","NORMAL","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","NORMAL"
"242","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"243","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","LOW","FALSE","LOW","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","HIGH"
"244","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"245","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","LOW","FALSE","LOW","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","NORMAL","NORMAL","LOW"
"246","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","LOW","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","LOW","NORMAL","FALSE","HIGH","ONESIDED","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","NORMAL","NORMAL","HIGH","HIGH","HIGH","HIGH"
"247","FALSE","NORMAL","LOW","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","LOW","FALSE","LOW","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","NORMAL","NORMAL","NORMAL"
"248","FALSE","LOW","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","LOW","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"249","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","LOW","NORMAL","TRUE","HIGH","ONESIDED","LOW","TRUE","NORMAL","NORMAL","ZERO","ZERO","LOW","HIGH","HIGH","HIGH","HIGH","HIGH"
"250","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","ZERO","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","LOW","HIGH","HIGH","HIGH","HIGH"
"251","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","HIGH","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"252","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"253","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","LOW","FALSE","LOW","NORMAL","TRUE","NORMAL","FALSE","FALSE","LOW","LOW","TRUE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","HIGH","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"254","FALSE","NORMAL","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","TRUE","FALSE","NORMAL","LOW","FALSE","HIGH","NORMAL","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"255","TRUE","LOW","LOW","FALSE","LOW","TRUE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","HIGH","NORMAL","HIGH","HIGH","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","LOW","HIGH","LOW","HIGH","HIGH","NORMAL","LOW"
"256","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"257","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","HIGH","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"258","TRUE","LOW","LOW","FALSE","LOW","TRUE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","TRUE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"259","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","HIGH","NORMAL","HIGH","HIGH","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","HIGH","HIGH","HIGH","LOW","HIGH","LOW","HIGH","HIGH","HIGH","LOW"
"260","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","TRUE","FALSE","NORMAL","LOW","FALSE","HIGH","NORMAL","HIGH","HIGH","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","HIGH","ZERO","ZERO","LOW","HIGH","LOW","HIGH","HIGH","LOW","LOW"
"261","FALSE","HIGH","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","HIGH","NORMAL","HIGH","TRUE","NORMAL","NORMAL","ZERO","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"262","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","TRUE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"263","TRUE","LOW","LOW","FALSE","LOW","TRUE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"264","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","LOW","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","NORMAL","NORMAL","LOW"
"265","FALSE","NORMAL","HIGH","TRUE","HIGH","FALSE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","HIGH","NORMAL","HIGH","HIGH","NORMAL","FALSE","NORMAL","NORMAL","HIGH","TRUE","NORMAL","NORMAL","ZERO","LOW","HIGH","LOW","HIGH","HIGH","LOW","LOW"
"266","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","HIGH","FALSE","HIGH","NORMAL","TRUE","NORMAL","FALSE","FALSE","NORMAL","HIGH","FALSE","LOW","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","HIGH","LOW","HIGH","HIGH","HIGH","HIGH","HIGH"
"267","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","TRUE","NORMAL","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"268","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","NORMAL","TRUE","NORMAL","FALSE","FALSE","NORMAL","ZERO","FALSE","ZERO","NORMAL","HIGH","HIGH","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","HIGH","LOW","HIGH","HIGH","HIGH","HIGH"
"269","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","NORMAL","LOW","LOW","LOW","NORMAL","FALSE","HIGH","ONESIDED","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","NORMAL","NORMAL","HIGH","HIGH","HIGH","LOW"
"270","TRUE","LOW","LOW","FALSE","LOW","TRUE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","NORMAL","HIGH","HIGH","HIGH","LOW","NORMAL"
"271","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","NORMAL","TRUE","NORMAL","FALSE","FALSE","HIGH","LOW","TRUE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"272","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","LOW","FALSE","LOW","FALSE","FALSE","HIGH","ZERO","FALSE","HIGH","NORMAL","HIGH","HIGH","LOW","FALSE","NORMAL","NORMAL","LOW","FALSE","HIGH","HIGH","HIGH","LOW","HIGH","NORMAL","NORMAL","NORMAL","NORMAL","HIGH"
"273","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"274","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","NORMAL","HIGH","HIGH","NORMAL","NORMAL"
"275","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","TRUE","FALSE","HIGH","NORMAL","FALSE","ZERO","LOW","LOW","LOW","NORMAL","FALSE","NORMAL","ESOPHAGEAL","HIGH","FALSE","NORMAL","NORMAL","LOW","LOW","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"276","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","TRUE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"277","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","TRUE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"278","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","LOW","TRUE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","NORMAL"
"279","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","LOW","FALSE","LOW","LOW","FALSE","LOW","TRUE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","NORMAL","LOW","LOW"
"280","FALSE","NORMAL","HIGH","FALSE","HIGH","FALSE","LOW","TRUE","NORMAL","NORMAL","TRUE","NORMAL","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","NORMAL","NORMAL"
"281","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"282","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","NORMAL","LOW","FALSE","LOW","FALSE","FALSE","HIGH","ZERO","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","LOW","NORMAL","NORMAL","NORMAL","HIGH"
"283","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"284","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"285","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"286","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","NORMAL"
"287","FALSE","NORMAL","NORMAL","TRUE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","TRUE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"288","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","LOW","FALSE","LOW","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","HIGH","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","NORMAL","NORMAL","NORMAL"
"289","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","HIGH","FALSE","NORMAL","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","LOW","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","NORMAL"
"290","FALSE","NORMAL","LOW","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","LOW","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"291","FALSE","NORMAL","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","NORMAL"
"292","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","HIGH","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"293","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","NORMAL"
"294","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","TRUE","NORMAL","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"295","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"296","FALSE","LOW","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","TRUE","LOW","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"297","TRUE","NORMAL","HIGH","TRUE","HIGH","TRUE","LOW","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","HIGH","TRUE","NORMAL","NORMAL","ZERO","ZERO","NORMAL","NORMAL","HIGH","HIGH","LOW","NORMAL"
"298","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","LOW","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","ESOPHAGEAL","ZERO","TRUE","NORMAL","NORMAL","ZERO","ZERO","LOW","HIGH","HIGH","HIGH","HIGH","HIGH"
"299","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","NORMAL","LOW","LOW","LOW","NORMAL","FALSE","HIGH","ONESIDED","HIGH","FALSE","NORMAL","NORMAL","LOW","ZERO","NORMAL","NORMAL","HIGH","HIGH","HIGH","HIGH"
