"","GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"364","False","Senior","UpperMiddle","Normal","Current","Severe","Football","Severe","FamilySedan","Poor","TwentyThou","False","SubStandard","False","HundredThou","False","TwentyThou","Secure","False","Million","HundredThou","True","Thousand","Excellent","True","Thousand","Many"
"365","False","Adult","Middle","Cautious","Older","None","EggShell","None","SportsCar","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"366","False","Adult","Middle","Adventurous","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Good","False","Thousand","One"
"367","False","Adolescent","Middle","Normal","Older","Moderate","EggShell","Mild","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Secure","False","HundredThou","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"368","False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Many"
"369","False","Adult","Middle","Cautious","Current","None","Football","None","FamilySedan","Excellent","Domino","False","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"370","False","Senior","Wealthy","Normal","Current","None","Tank","None","SuperLuxury","Excellent","TwentyThou","True","Expert","False","Thousand","False","Million","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"371","False","Senior","Prole","Normal","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"372","False","Senior","Middle","Cautious","Current","None","Football","None","FamilySedan","Normal","FiveThou","False","Normal","True","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","One"
"373","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","FiveThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"374","False","Adolescent","Middle","Adventurous","Older","Severe","Football","Moderate","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Rural","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Many"
"375","False","Adult","Prole","Cautious","Current","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","City","True","Thousand","Thousand","False","Thousand","Poor","True","Thousand","Zero"
"376","False","Adult","UpperMiddle","Adventurous","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","One"
"377","False","Adult","Middle","Normal","Older","Moderate","EggShell","Moderate","FamilySedan","Poor","FiftyThou","False","SubStandard","False","HundredThou","False","TwentyThou","Secure","True","HundredThou","Thousand","True","TenThou","Poor","False","Thousand","Many"
"378","False","Adult","UpperMiddle","Normal","Current","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"379","True","Adolescent","Middle","Normal","Older","None","Tank","None","FamilySedan","Poor","FiveThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","True","TenThou","Thousand","True","Thousand","Good","False","Thousand","Many"
"380","False","Adolescent","Middle","Adventurous","Older","None","Football","None","FamilySedan","Excellent","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Zero"
"381","False","Adult","UpperMiddle","Cautious","Current","Severe","Football","Severe","Luxury","Poor","FiftyThou","True","SubStandard","False","HundredThou","False","FiftyThou","Secure","True","HundredThou","TenThou","True","Thousand","Excellent","True","Thousand","Many"
"382","False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"383","False","Adult","Middle","Normal","Older","None","EggShell","None","SportsCar","Excellent","TwentyThou","True","Expert","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"384","False","Adult","Middle","Normal","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Many"
"385","False","Adult","Prole","Adventurous","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"386","False","Adult","UpperMiddle","Adventurous","Current","Mild","EggShell","Mild","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Many"
"387","False","Adult","Prole","Normal","Older","Severe","EggShell","Moderate","Economy","Normal","TwentyThou","False","Normal","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","True","TenThou","Poor","False","Thousand","Zero"
"388","False","Adult","UpperMiddle","Cautious","Older","None","Tank","None","Luxury","Excellent","TwentyThou","True","Expert","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"389","False","Adult","Middle","Adventurous","Current","None","EggShell","None","SportsCar","Normal","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","False","TenThou","Thousand","True","Thousand","Fair","True","Thousand","Many"
"390","False","Adult","Prole","Adventurous","Older","Severe","EggShell","Severe","Economy","Poor","FiftyThou","False","Normal","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","False","HundredThou","Poor","False","Thousand","Zero"
"391","False","Senior","Prole","Cautious","Current","None","Football","None","Economy","Normal","FiftyThou","False","Normal","True","Thousand","False","TenThou","City","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"392","False","Adult","Prole","Adventurous","Older","Moderate","EggShell","Moderate","Economy","Poor","TwentyThou","False","Normal","False","TenThou","False","FiveThou","City","False","TenThou","TenThou","False","Thousand","Fair","False","Thousand","Zero"
"393","False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Poor","FiveThou","False","SubStandard","False","Thousand","False","TenThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Many"
"394","False","Adult","Prole","Normal","Older","Mild","EggShell","Mild","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","One"
"395","False","Adolescent","Middle","Normal","Older","None","Tank","Severe","FamilySedan","Poor","Domino","False","SubStandard","False","Thousand","False","FiveThou","Secure","False","TenThou","TenThou","False","Thousand","Good","False","Thousand","Many"
"396","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"397","False","Adult","UpperMiddle","Cautious","Older","None","Tank","None","Luxury","Excellent","Domino","True","Expert","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"398","False","Adult","Middle","Normal","Current","None","EggShell","None","SportsCar","Excellent","TwentyThou","True","Expert","False","Thousand","False","TwentyThou","Rural","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"399","False","Adolescent","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Many"
"400","False","Adult","UpperMiddle","Normal","Current","None","EggShell","None","SportsCar","Normal","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"401","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"402","False","Adult","UpperMiddle","Adventurous","Current","None","EggShell","None","Economy","Excellent","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","One"
"403","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Normal","True","Thousand","False","FiveThou","Rural","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"404","False","Senior","Prole","Normal","Older","None","EggShell","None","SportsCar","Normal","FiveThou","False","Normal","True","Thousand","False","TwentyThou","Rural","False","Thousand","Thousand","False","Thousand","Fair","True","Thousand","Zero"
"405","False","Adult","Middle","Cautious","Older","None","Football","None","FamilySedan","Excellent","TwentyThou","False","Expert","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"406","False","Adult","Middle","Normal","Current","Mild","Football","Mild","FamilySedan","Poor","TwentyThou","True","SubStandard","False","Thousand","False","TwentyThou","Secure","False","TenThou","Thousand","False","Thousand","Excellent","True","Thousand","Many"
"407","False","Adult","Wealthy","Cautious","Current","Moderate","Football","Mild","Luxury","Poor","FiftyThou","True","SubStandard","False","HundredThou","False","FiftyThou","Secure","True","HundredThou","Thousand","True","Thousand","Good","True","Thousand","Many"
"408","True","Adolescent","UpperMiddle","Adventurous","Current","None","Tank","None","Luxury","Normal","Domino","True","Normal","False","Thousand","False","FiftyThou","Suburb","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"409","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"410","False","Adult","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Excellent","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","City","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"411","False","Adolescent","Middle","Psychopath","Current","Severe","EggShell","Moderate","Economy","Poor","FiftyThou","False","Normal","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Poor","True","Thousand","One"
