,LVFAILURE,HISTORY,LVEDVOLUME,CVP,PCWP,HYPOVOLEMIA,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HR,ERRCAUTER,HREKG,HRSAT,ANAPHYLAXIS,TPR,ARTCO2,EXPCO2,VENTLUNG,INTUBATION,MINVOL,FIO2,PVSAT,VENTALV,SAO2,SHUNT,PULMEMBOLUS,PAP,PRESS,KINKEDTUBE,VENTTUBE,MINVOLSET,VENTMACH,DISCONNECT,CATECHOL,INSUFFANESTH,CO,BP
897,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,3,1,2,3,2,0,1,0,3,1,0,1,2,0,1,1,1,0
898,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
899,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,1,0,1,1,0
900,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
901,1,1,2,2,2,1,1,1,2,2,1,2,2,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,2,1,1,1,2,0
902,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
903,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,2,2,1,1,1,2,1,1,1,2,2
904,1,1,0,0,0,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,1,1,1,2,0
905,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
906,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,0,0
907,1,1,2,2,2,0,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,0,0,1,1,1
908,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,1,1,1,2,2
909,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
910,0,0,0,0,0,1,0,1,2,2,1,1,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,2
911,1,1,1,1,0,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,1
912,1,1,0,0,0,1,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
913,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,1,1,1,0,1,0,0,1,0,3,1,1,1,2,1,1,1,2,2
914,1,1,1,1,1,1,1,1,0,2,1,2,2,1,0,1,0,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,0
915,1,1,2,1,2,0,1,1,0,1,1,0,0,1,2,2,1,0,1,1,0,0,1,0,0,1,1,3,1,1,1,2,1,1,1,1,0
916,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,1,1,1,2,0
917,1,1,1,1,1,1,2,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,0,1,2,2
918,1,1,1,1,1,1,0,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,1,0,2,2,1,1,1,2,1,1,1,0,0
919,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1
920,1,1,1,1,0,1,1,0,1,2,1,2,2,1,2,2,2,1,2,3,1,0,1,0,1,1,2,3,1,1,1,2,1,1,1,2,2
921,1,1,2,2,1,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
922,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,1
923,1,1,1,1,1,1,1,0,1,2,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,3,2,3,1,1,1,2,1
924,1,1,2,2,2,0,0,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,0,1,0,0
925,1,1,1,0,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
926,1,1,2,1,2,0,0,1,2,2,1,2,2,1,0,1,0,1,0,3,1,2,3,1,1,1,1,3,1,0,1,2,0,1,0,0,0
927,1,1,1,1,1,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,2
928,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,2,1,1,1,2,0
929,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,2,2,1,0,2,0,1,1,1,0,1,1,1,2,1,1,1,1,0
930,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,2,1,1,1,1,2,1,1,1,2,1
931,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,2,1,2,3,2,0,1,1,3,1,0,0,1,1,1,1,2,1
932,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,1,2,0
933,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,2
934,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,1,2,0
935,1,1,2,2,2,0,0,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,1,0,1,0,1
936,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
937,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
938,1,1,2,2,2,0,0,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,2,1,0,1,1,2,1,1,1,0,0
939,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,0,1,1,2
940,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
941,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,2,2,1,2,0,1,2,1,0,1,1,1,3,1,1,1,2,1,1,1,2,0
942,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,2,1,2,0,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,0
943,1,1,2,1,2,0,1,1,2,2,1,2,2,1,1,2,0,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
944,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1
945,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
946,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,0
947,1,1,1,1,1,1,0,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,2,3,1,0,0,1,1,1,1,1,0
948,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
949,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
950,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,2,2,1,1,1,2,1,1,1,2,2
951,1,1,1,1,1,1,1,0,1,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1
952,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,1,2,1,1,1,2,0
953,1,1,0,0,0,1,1,1,2,2,1,1,2,1,1,2,1,0,0,0,1,0,0,0,1,1,1,3,1,1,1,2,1,1,1,2,2
954,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
955,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,0
956,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,1,1,1,2,2
957,1,1,1,1,1,1,1,0,1,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
958,0,0,0,0,0,1,0,1,2,2,1,2,2,1,0,1,1,0,2,2,1,0,2,0,1,1,0,1,1,0,0,1,1,1,1,0,0
959,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,1,3,1,1,1,1,0
960,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
961,1,1,2,2,2,0,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,2,3,1,0,1,2,0,0,0,1,1
962,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,2,3,1,1,1,2,1,1,1,2,2
963,1,1,2,2,2,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,2
964,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
965,1,1,2,2,2,0,0,1,1,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
966,0,0,0,0,0,1,0,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,1,1,1,0,0
967,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
968,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,0,0,0,0,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,2
969,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,0,1,1,0,3,1,2,3,2,0,1,1,2,1,1,1,2,1,1,1,2,1
970,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,0,1,1,2,1,1,1,2,0
971,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
972,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
973,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,1,1,0,2,2,1,0,2,0,1,1,1,3,1,1,1,2,1,1,1,2,0
974,1,1,1,1,0,1,2,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
975,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,2,0,1,0,1,1,1
976,1,1,1,1,1,1,1,1,2,2,1,0,2,1,1,2,1,0,2,2,1,0,2,0,1,1,1,3,1,1,1,2,1,1,1,2,2
977,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
978,1,0,1,1,1,1,1,1,2,2,1,2,2,0,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
979,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1
980,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,0,1,1,2,0,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,2
981,1,1,2,2,2,0,0,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,0,2,1,1,1,2,1,1,1,0,0
982,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,0,2,2
983,1,1,1,1,1,1,1,1,2,2,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,1,2,2,1,1,1,2,1,1,1,2,2
984,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,2,0,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,0,0
985,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,0,1,0,0
986,1,1,2,1,2,0,0,1,2,2,1,2,2,1,0,0,1,1,0,3,0,1,3,1,0,1,1,3,1,0,1,2,0,1,1,0,0
987,1,1,1,1,1,1,0,1,2,2,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,1
988,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
989,0,0,0,0,0,1,0,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,1,1,1,0,0
990,1,1,1,1,1,1,0,1,2,2,0,1,1,1,2,2,2,1,2,1,1,0,1,0,0,1,1,3,1,1,1,2,1,1,1,0,1
991,0,0,0,1,0,1,0,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,0,3,1,0,1,2,0,1,1,0,1
992,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,2,3,2,0,1,1,2,1,1,1,2,1,0,1,1,1
993,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,2,2,1,0,2,0,1,1,1,3,1,1,1,2,1,1,0,1,0
994,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,1,0
995,1,1,1,1,1,0,0,1,2,2,1,2,2,1,2,2,3,3,0,1,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,0,0
996,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
997,0,0,0,0,0,1,0,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,2,1,1,1,2,1,0,1,0,1
998,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
999,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,2,3,1,0,1,1,1,0,1,0,1
