age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	target
36.0	4	178487.0	11	9.0	0	14	3	4	1	0.0	0.0	60.0	39	1
32.0	4	604506.0	11	9.0	2	14	3	4	1	0.0	0.0	72.0	26	1
36.0	4	228157.0	15	10.0	4	3	1	1	1	0.0	0.0	40.0	25	1
43.0	4	199191.0	15	10.0	4	1	1	4	0	0.0	0.0	50.0	39	1
27.0	4	189775.0	11	9.0	4	1	1	2	0	0.0	0.0	40.0	39	1
17.0	4	171080.0	1	7.0	4	8	3	4	1	0.0	0.0	12.0	39	1
45.0	4	117310.0	9	13.0	0	12	1	4	0	0.0	0.0	46.0	39	1
41.0	5	82049.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
41.0	6	126094.0	11	9.0	2	4	0	4	1	0.0	0.0	38.0	39	1
18.0	0	202516.0	11	9.0	4	0	3	4	0	0.0	0.0	35.0	39	1
48.0	2	246392.0	7	12.0	5	1	1	2	0	0.0	0.0	40.0	39	1
51.0	0	69328.0	8	11.0	2	0	0	4	1	0.0	0.0	50.0	39	0
26.0	4	292803.0	15	10.0	4	8	3	4	0	0.0	0.0	24.0	39	1
54.0	4	286989.0	13	1.0	2	5	0	4	1	0.0	0.0	60.0	39	1
22.0	4	190483.0	15	10.0	0	12	3	4	0	0.0	0.0	48.0	20	1
19.0	4	235849.0	11	9.0	4	14	3	4	1	0.0	0.0	35.0	39	1
47.0	4	359766.0	5	4.0	0	6	2	2	1	0.0	0.0	40.0	39	1
32.0	4	128016.0	11	9.0	3	8	4	4	0	0.0	0.0	20.0	39	1
46.0	4	360096.0	9	13.0	2	4	0	4	1	15024.0	0.0	60.0	39	0
30.0	4	170154.0	9	13.0	4	13	1	4	0	0.0	0.0	40.0	39	0
35.0	4	337286.0	12	14.0	4	4	1	1	1	0.0	0.0	40.0	39	1
52.0	4	204322.0	8	11.0	2	13	0	4	1	5013.0	0.0	40.0	39	1
73.0	6	143833.0	2	8.0	2	5	0	4	1	0.0	0.0	18.0	39	1
17.0	4	365613.0	0	6.0	4	8	3	4	1	0.0	0.0	10.0	2	1
32.0	4	100135.0	9	13.0	5	10	4	4	0	0.0	0.0	32.0	39	1
43.0	2	180096.0	12	14.0	2	10	0	4	1	0.0	0.0	40.0	39	0
19.0	0	371827.0	11	9.0	4	0	3	4	1	0.0	0.0	40.0	32	1
26.0	4	61270.0	11	9.0	4	7	4	3	0	0.0	0.0	40.0	4	1
41.0	1	564135.0	12	14.0	2	4	0	4	1	0.0	0.0	40.0	39	0
49.0	4	198759.0	7	12.0	2	12	0	4	1	15024.0	0.0	60.0	39	0
52.0	7	303462.0	15	10.0	5	11	4	4	1	0.0	0.0	40.0	39	1
35.0	4	193106.0	11	9.0	5	1	4	4	0	0.0	0.0	32.0	39	1
57.0	4	250201.0	1	7.0	2	8	0	4	1	0.0	0.0	52.0	39	1
35.0	4	200426.0	8	11.0	3	10	4	4	0	0.0	0.0	44.0	39	1
33.0	4	222654.0	9	13.0	4	10	1	4	1	0.0	0.0	40.0	39	1
56.0	4	53366.0	5	4.0	0	14	4	4	1	0.0	0.0	40.0	39	1
42.0	4	132222.0	9	13.0	4	12	3	4	1	0.0	0.0	60.0	39	1
17.0	4	100828.0	15	10.0	4	1	3	4	1	0.0	0.0	20.0	39	1
49.0	4	31264.0	11	9.0	0	1	1	4	0	0.0	0.0	35.0	39	1
39.0	4	202027.0	14	15.0	2	10	0	4	1	0.0	0.0	45.0	39	0
34.0	6	168906.0	15	10.0	0	1	4	4	0	0.0	0.0	50.0	39	1
37.0	6	255454.0	15	10.0	4	10	1	2	1	0.0	0.0	40.0	39	1
22.0	4	245524.0	2	8.0	4	8	1	4	1	0.0	0.0	35.0	39	1
27.0	4	386040.0	8	11.0	2	3	0	4	1	0.0	0.0	40.0	26	1
21.0	4	35424.0	15	10.0	4	12	3	4	0	0.0	0.0	25.0	39	1
59.0	0	93655.0	15	10.0	2	0	0	4	1	0.0	0.0	40.0	39	1
44.0	4	152629.0	9	13.0	2	1	0	4	1	3103.0	0.0	40.0	39	0
53.0	6	151159.0	0	6.0	3	14	1	4	1	0.0	0.0	99.0	39	1
26.0	4	410240.0	1	7.0	4	3	1	4	1	0.0	0.0	40.0	39	1
48.0	4	138970.0	9	13.0	2	4	0	4	1	0.0	0.0	45.0	39	0
39.0	4	269722.0	9	13.0	2	4	0	4	1	0.0	0.0	70.0	39	1
34.0	4	223678.0	11	9.0	4	8	4	0	0	0.0	0.0	32.0	39	1
54.0	7	197184.0	9	13.0	2	4	0	4	1	0.0	0.0	38.0	39	1
36.0	4	143486.0	11	9.0	2	14	0	4	1	7298.0	0.0	50.0	39	0
60.0	4	160625.0	11	9.0	2	10	0	4	1	5013.0	0.0	40.0	39	1
50.0	4	140516.0	11	9.0	2	11	0	4	1	0.0	0.0	40.0	39	0
48.0	2	85341.0	9	13.0	2	10	0	4	1	0.0	0.0	45.0	39	1
35.0	4	108293.0	15	10.0	4	1	3	4	0	0.0	2205.0	40.0	39	1
40.0	6	192507.0	7	12.0	0	10	1	4	0	0.0	0.0	50.0	39	1
30.0	4	186932.0	9	13.0	2	4	0	4	1	0.0	0.0	70.0	39	1
65.0	6	223580.0	15	10.0	2	7	0	4	1	6514.0	0.0	40.0	39	0
31.0	4	236861.0	11	9.0	2	3	0	4	1	0.0	0.0	60.0	39	1
46.0	2	327886.0	7	12.0	2	1	0	4	1	0.0	0.0	40.0	39	1
67.0	0	407618.0	6	5.0	0	0	1	4	0	2050.0	0.0	40.0	39	1
62.0	5	197060.0	8	11.0	2	4	0	4	1	0.0	0.0	50.0	39	1
38.0	4	229180.0	9	13.0	4	4	4	4	0	0.0	0.0	40.0	5	1
24.0	4	284317.0	9	13.0	4	8	3	4	0	0.0	0.0	30.0	39	1
24.0	4	73514.0	15	10.0	4	12	1	1	0	0.0	0.0	50.0	30	1
27.0	4	47907.0	9	13.0	4	10	1	4	0	0.0	0.0	48.0	39	1
43.0	7	134782.0	7	12.0	3	8	4	4	0	0.0	0.0	30.0	39	1
48.0	4	118831.0	11	9.0	0	6	4	1	0	0.0	0.0	40.0	35	1
41.0	4	299505.0	11	9.0	5	3	1	2	1	0.0	0.0	40.0	39	1
30.0	4	267161.0	15	10.0	2	13	5	2	0	0.0	0.0	45.0	39	1
38.0	4	119177.0	9	13.0	2	12	0	4	1	0.0	0.0	40.0	39	0
45.0	4	327886.0	14	15.0	4	10	1	4	1	0.0	0.0	40.0	39	0
45.0	4	187730.0	9	13.0	4	10	3	4	1	0.0	0.0	40.0	39	1
55.0	4	109015.0	15	10.0	0	1	1	4	0	0.0	0.0	38.0	39	1
46.0	6	110015.0	5	4.0	2	4	0	4	1	0.0	0.0	75.0	12	1
24.0	4	104146.0	9	13.0	4	10	3	1	1	0.0	0.0	40.0	39	1
31.0	2	50442.0	15	10.0	4	1	3	0	0	0.0	0.0	25.0	39	1
35.0	4	57640.0	11	9.0	2	3	0	4	1	0.0	0.0	35.0	39	1
37.0	2	333664.0	15	10.0	5	1	1	4	0	0.0	0.0	40.0	39	1
29.0	4	224858.0	15	10.0	2	10	0	4	1	0.0	0.0	45.0	39	1
56.0	4	290641.0	9	13.0	2	4	0	4	1	0.0	0.0	50.0	39	0
60.0	0	191118.0	11	9.0	2	0	0	4	1	0.0	1848.0	40.0	39	0
25.0	4	34402.0	9	13.0	4	4	1	4	1	0.0	1590.0	60.0	39	1
33.0	4	245378.0	0	6.0	2	7	0	4	1	0.0	0.0	40.0	39	1
44.0	4	179136.0	11	9.0	4	12	1	4	0	0.0	0.0	40.0	39	1
21.0	4	116788.0	11	9.0	4	3	3	4	1	0.0	0.0	40.0	39	1
21.0	4	129699.0	11	9.0	4	1	1	4	1	0.0	0.0	40.0	39	1
46.0	1	39606.0	12	14.0	2	4	0	4	1	0.0	0.0	40.0	9	0
44.0	5	95150.0	15	10.0	2	4	0	4	1	0.0	0.0	50.0	39	0
63.0	4	102479.0	9	13.0	0	4	1	4	0	0.0	0.0	40.0	39	1
44.0	4	199191.0	11	9.0	2	1	5	4	0	0.0	0.0	30.0	39	1
31.0	4	229636.0	15	10.0	2	3	0	4	1	0.0	0.0	45.0	26	1
26.0	4	53833.0	15	10.0	2	4	0	4	1	0.0	0.0	42.0	39	1
37.0	5	27997.0	11	9.0	4	14	1	4	1	0.0	0.0	50.0	39	1
60.0	0	124487.0	15	10.0	0	0	1	4	0	0.0	0.0	40.0	39	0
33.0	4	111363.0	9	13.0	2	3	0	4	1	0.0	0.0	45.0	39	1
38.0	4	107630.0	9	13.0	2	4	0	4	1	0.0	0.0	40.0	39	1
26.0	4	134287.0	8	11.0	4	12	3	4	0	0.0	0.0	35.0	39	1
46.0	5	283004.0	8	11.0	0	4	4	1	0	0.0	0.0	63.0	37	1
24.0	4	33616.0	11	9.0	4	8	4	4	0	0.0	0.0	35.0	39	1
47.0	2	121124.0	12	14.0	2	10	0	4	1	0.0	0.0	35.0	39	0
27.0	4	188189.0	15	10.0	4	13	1	4	0	0.0	0.0	30.0	39	1
46.0	4	106255.0	15	10.0	2	3	0	4	1	0.0	0.0	40.0	39	1
47.0	1	282830.0	7	12.0	2	1	0	2	1	0.0	0.0	40.0	39	0
47.0	4	243904.0	11	9.0	0	1	4	4	1	0.0	0.0	40.0	16	1
69.0	4	165017.0	11	9.0	6	7	4	4	1	2538.0	0.0	40.0	39	1
32.0	4	131584.0	11	9.0	2	12	0	4	1	7298.0	0.0	40.0	39	0
51.0	4	427781.0	11	9.0	2	14	0	2	1	0.0	0.0	40.0	39	1
36.0	4	334291.0	11	9.0	2	12	0	4	1	0.0	0.0	40.0	39	0
50.0	2	173224.0	12	14.0	2	10	5	4	0	0.0	0.0	40.0	39	1
29.0	4	87507.0	10	16.0	2	10	0	1	1	0.0	0.0	60.0	19	1
32.0	4	187560.0	14	15.0	2	10	0	4	1	3908.0	0.0	40.0	39	1
27.0	4	204497.0	0	6.0	0	14	1	0	1	0.0	0.0	75.0	39	1
60.0	4	230545.0	5	4.0	0	1	1	4	0	0.0	0.0	35.0	5	1
31.0	4	118161.0	11	9.0	2	8	0	4	1	0.0	0.0	40.0	39	1
46.0	4	150499.0	7	12.0	2	3	0	4	1	0.0	0.0	40.0	39	1
40.0	2	96554.0	11	9.0	4	1	3	4	0	0.0	0.0	40.0	39	1
39.0	4	288551.0	15	10.0	2	3	0	2	1	0.0	0.0	52.0	39	0
69.0	6	104003.0	5	4.0	2	12	0	4	1	0.0	0.0	55.0	39	1
54.0	5	124963.0	9	13.0	2	4	0	4	1	0.0	0.0	40.0	39	0
56.0	4	198388.0	11	9.0	0	1	1	4	0	0.0	0.0	40.0	39	1
47.0	1	126204.0	15	10.0	0	1	1	4	0	0.0	0.0	40.0	39	1
25.0	4	91709.0	7	12.0	4	13	1	4	0	0.0	0.0	45.0	39	1
34.0	6	152109.0	11	9.0	2	14	0	4	1	0.0	0.0	60.0	39	1
24.0	6	191954.0	5	4.0	4	5	3	4	1	0.0	0.0	50.0	39	1
63.0	4	108097.0	15	10.0	2	3	0	4	1	10566.0	0.0	45.0	39	1
29.0	2	289991.0	12	14.0	2	10	0	4	1	0.0	0.0	50.0	39	1
64.0	4	92115.0	15	10.0	2	1	0	4	1	0.0	0.0	40.0	39	1
44.0	4	320277.0	9	13.0	4	10	1	4	1	0.0	0.0	40.0	39	1
26.0	4	33610.0	11	9.0	4	3	2	4	1	0.0	0.0	60.0	39	1
36.0	4	168276.0	0	6.0	0	8	1	4	0	0.0	0.0	40.0	39	1
55.0	7	175127.0	9	13.0	2	1	0	4	1	7688.0	0.0	38.0	39	0
37.0	4	254973.0	11	9.0	2	6	5	4	0	0.0	0.0	40.0	39	0
37.0	4	95336.0	0	6.0	4	7	1	4	1	0.0	0.0	65.0	39	1
63.0	4	346975.0	9	13.0	2	10	5	4	0	7688.0	0.0	36.0	39	0
33.0	4	227282.0	11	9.0	2	14	0	4	1	0.0	0.0	60.0	39	1
19.0	4	138153.0	15	10.0	4	1	3	4	0	0.0	0.0	10.0	39	1
57.0	2	174132.0	12	14.0	2	10	5	2	0	0.0	1977.0	40.0	39	0
31.0	4	182237.0	7	12.0	2	12	0	4	1	4386.0	0.0	45.0	39	0
20.0	0	111252.0	15	10.0	4	0	3	4	0	0.0	0.0	30.0	39	1
58.0	2	217775.0	11	9.0	2	4	0	4	1	7298.0	0.0	40.0	39	0
20.0	0	168863.0	15	10.0	4	0	3	4	0	0.0	0.0	20.0	39	1
25.0	4	394503.0	15	10.0	2	12	0	4	1	0.0	0.0	40.0	39	1
40.0	4	141657.0	11	9.0	0	1	4	4	0	0.0	0.0	40.0	39	1
18.0	4	125441.0	1	7.0	4	8	3	4	1	1055.0	0.0	20.0	39	1
26.0	4	172230.0	11	9.0	4	1	1	4	1	0.0	0.0	40.0	39	1
29.0	4	282944.0	10	16.0	2	10	0	4	1	0.0	0.0	50.0	39	0
45.0	2	55377.0	9	13.0	2	10	0	2	1	0.0	0.0	40.0	39	1
35.0	7	49352.0	15	10.0	4	1	3	4	0	0.0	0.0	38.0	39	1
32.0	4	213887.0	15	10.0	0	7	4	4	1	0.0	0.0	45.0	39	1
61.0	6	24046.0	11	9.0	6	8	2	4	0	0.0	0.0	40.0	39	1
26.0	7	208122.0	9	13.0	4	10	1	4	1	0.0	0.0	15.0	39	1
56.0	4	176118.0	11	9.0	2	3	0	4	1	3103.0	0.0	40.0	39	0
22.0	4	227994.0	15	10.0	3	1	3	1	0	0.0	0.0	39.0	39	1
49.0	4	215389.0	9	13.0	2	7	0	2	1	0.0	0.0	48.0	39	1
40.0	4	99434.0	11	9.0	2	8	5	4	0	0.0	0.0	12.0	39	1
37.0	4	190964.0	11	9.0	5	4	3	4	1	0.0	0.0	40.0	39	1
23.0	0	113700.0	9	13.0	4	0	3	4	1	0.0	0.0	50.0	39	1
28.0	4	259840.0	9	13.0	2	12	0	4	1	0.0	0.0	60.0	39	0
27.0	4	168827.0	11	9.0	2	7	0	4	1	0.0	0.0	40.0	39	1
34.0	5	28984.0	8	11.0	0	12	4	4	0	0.0	0.0	40.0	39	1
49.0	4	182211.0	6	5.0	2	6	0	4	1	0.0	0.0	45.0	39	1
41.0	4	82393.0	15	10.0	4	3	3	1	1	0.0	0.0	40.0	39	1
28.0	4	183639.0	9	13.0	4	1	1	4	1	0.0	0.0	21.0	39	1
38.0	4	342448.0	15	10.0	2	4	0	4	1	0.0	0.0	55.0	39	0
47.0	7	469907.0	7	12.0	2	11	0	4	1	0.0	1740.0	40.0	39	1
28.0	2	211920.0	11	9.0	2	11	0	4	1	0.0	0.0	40.0	39	1
44.0	7	33658.0	12	14.0	2	10	0	4	1	7688.0	0.0	50.0	39	0
41.0	1	34178.0	9	13.0	0	10	1	4	1	0.0	0.0	40.0	39	1
50.0	4	400630.0	14	15.0	2	10	0	4	1	0.0	0.0	36.0	39	0
73.0	6	161251.0	11	9.0	6	3	1	4	1	0.0	0.0	24.0	39	1
21.0	4	255685.0	15	10.0	4	8	3	2	1	0.0	0.0	40.0	28	1
38.0	4	199256.0	11	9.0	0	1	4	4	0	0.0	0.0	40.0	39	1
64.0	0	143716.0	12	14.0	2	0	0	4	1	0.0	0.0	2.0	39	1
47.0	4	221666.0	15	10.0	0	13	4	4	0	0.0	0.0	40.0	39	1
52.0	4	145409.0	15	10.0	2	14	0	4	1	15024.0	0.0	60.0	2	0
24.0	4	39615.0	9	13.0	4	12	1	4	1	0.0	0.0	45.0	39	1
44.0	4	104440.0	9	13.0	2	4	0	4	1	0.0	0.0	40.0	39	0
27.0	4	151382.0	5	4.0	0	7	4	4	1	0.0	974.0	40.0	39	1
61.0	6	503675.0	15	10.0	2	12	0	2	1	0.0	0.0	60.0	39	0
58.0	4	306233.0	9	13.0	2	12	0	4	1	15024.0	0.0	40.0	39	0
51.0	4	216475.0	9	13.0	4	12	1	4	0	0.0	1564.0	43.0	39	0
49.0	4	50748.0	15	10.0	0	12	4	4	0	0.0	0.0	55.0	9	1
23.0	4	107190.0	15	10.0	4	1	3	2	1	0.0	0.0	20.0	39	1
19.0	4	206874.0	8	11.0	4	1	3	2	0	0.0	0.0	40.0	39	1
21.0	4	83141.0	11	9.0	4	5	1	4	1	0.0	0.0	53.0	39	1
56.0	4	444089.0	1	7.0	0	12	1	4	0	0.0	0.0	40.0	39	1
35.0	4	141896.0	2	8.0	2	3	0	4	1	0.0	0.0	40.0	39	1
37.0	1	33487.0	15	10.0	0	13	4	0	0	0.0	0.0	20.0	39	1
41.0	4	65372.0	10	16.0	0	12	4	4	0	0.0	0.0	50.0	39	0
30.0	4	341346.0	1	7.0	2	12	0	4	1	0.0	0.0	40.0	39	1
35.0	4	343403.0	10	16.0	2	13	5	4	0	0.0	0.0	20.0	0	1
47.0	4	287480.0	15	10.0	2	3	0	4	1	0.0	0.0	40.0	39	1
59.0	5	107287.0	0	6.0	6	4	4	4	0	0.0	2559.0	50.0	39	0
55.0	4	199067.0	1	7.0	2	7	0	4	1	0.0	0.0	32.0	39	1
22.0	0	182771.0	8	11.0	4	0	3	1	1	0.0	0.0	20.0	39	1
31.0	4	159737.0	0	6.0	4	1	4	2	0	0.0	0.0	40.0	39	1
30.0	4	110643.0	12	14.0	2	1	0	4	1	4386.0	0.0	40.0	39	0
24.0	4	117583.0	9	13.0	4	4	3	4	1	0.0	0.0	48.0	39	1
49.0	6	43479.0	15	10.0	2	3	0	4	1	0.0	0.0	40.0	39	1
23.0	4	203003.0	5	4.0	4	3	1	4	1	0.0	0.0	25.0	11	1
50.0	4	133963.0	11	9.0	0	1	4	4	0	0.0	0.0	35.0	39	1
38.0	4	227794.0	9	13.0	4	1	1	2	1	0.0	0.0	40.0	39	1
20.0	6	112137.0	15	10.0	4	10	2	1	0	0.0	0.0	20.0	35	1
49.0	6	110457.0	15	10.0	2	3	0	4	1	0.0	0.0	50.0	39	0
45.0	4	281565.0	11	9.0	6	8	2	1	0	0.0	0.0	50.0	35	1
46.0	1	297906.0	9	13.0	2	10	0	1	1	0.0	0.0	50.0	39	0
19.0	4	151506.0	11	9.0	4	8	3	4	0	0.0	0.0	30.0	39	1
31.0	1	139455.0	9	13.0	4	4	3	4	0	0.0	0.0	40.0	5	1
38.0	4	26987.0	11	9.0	0	8	4	4	0	0.0	0.0	40.0	39	1
56.0	6	233312.0	12	14.0	2	3	0	4	1	0.0	0.0	50.0	39	0
24.0	4	161092.0	9	13.0	4	4	3	4	1	0.0	0.0	40.0	39	1
58.0	2	98361.0	11	9.0	2	4	0	4	1	0.0	0.0	50.0	39	1
28.0	4	188928.0	11	9.0	2	8	0	4	1	0.0	0.0	40.0	39	1
22.0	4	164922.0	11	9.0	2	8	0	4	1	0.0	0.0	40.0	39	1
46.0	4	185673.0	11	9.0	0	14	1	4	1	0.0	0.0	40.0	39	1
30.0	4	193598.0	13	1.0	4	5	1	4	1	0.0	0.0	40.0	26	1
56.0	4	274111.0	9	13.0	2	1	0	4	1	0.0	0.0	45.0	39	0
32.0	4	245482.0	11	9.0	2	7	0	1	1	0.0	0.0	40.0	0	1
56.0	4	160932.0	11	9.0	2	14	0	4	1	0.0	0.0	44.0	39	0
50.0	4	44368.0	15	10.0	2	4	0	4	1	0.0	0.0	40.0	39	1
28.0	0	291374.0	11	9.0	5	0	4	2	0	0.0	0.0	30.0	39	1
30.0	4	280927.0	9	13.0	4	1	1	4	0	0.0	0.0	40.0	39	1
24.0	4	222993.0	11	9.0	4	7	3	4	1	0.0	0.0	40.0	39	1
42.0	1	25240.0	8	11.0	0	10	4	0	0	0.0	0.0	40.0	39	1
31.0	6	204052.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	0
18.0	4	74054.0	1	7.0	4	12	3	3	0	0.0	0.0	20.0	0	1
46.0	4	169042.0	0	6.0	4	8	1	4	0	0.0	0.0	25.0	7	1
31.0	4	104509.0	9	13.0	4	12	1	4	0	0.0	0.0	65.0	39	0
38.0	2	185394.0	9	13.0	2	10	5	4	0	7688.0	0.0	40.0	39	0
44.0	2	254146.0	12	14.0	2	10	0	4	1	0.0	0.0	40.0	39	0
55.0	5	227856.0	9	13.0	2	4	0	4	1	0.0	2415.0	50.0	39	0
19.0	4	183041.0	11	9.0	4	8	3	4	1	0.0	0.0	20.0	39	1
45.0	4	107682.0	12	14.0	0	4	1	4	0	0.0	0.0	40.0	39	0
50.0	5	287598.0	15	10.0	2	3	0	4	1	0.0	0.0	70.0	39	1
53.0	4	182186.0	6	5.0	2	8	0	4	1	0.0	0.0	40.0	6	1
41.0	5	194636.0	9	13.0	2	12	0	4	1	99999.0	0.0	65.0	39	0
45.0	4	112305.0	15	10.0	0	8	4	2	0	0.0	0.0	40.0	39	1
21.0	4	212661.0	0	6.0	4	1	1	4	0	0.0	0.0	39.0	39	1
37.0	4	32709.0	9	13.0	2	13	5	4	0	0.0	0.0	40.0	39	0
42.0	1	46366.0	11	9.0	5	1	4	2	0	0.0	0.0	40.0	39	1
37.0	6	24106.0	11	9.0	2	13	0	4	1	0.0	0.0	30.0	39	1
46.0	4	170850.0	9	13.0	0	7	1	4	1	0.0	1590.0	40.0	0	1
45.0	6	40666.0	8	11.0	2	5	0	4	1	0.0	0.0	60.0	39	1
32.0	4	182975.0	15	10.0	4	13	1	4	0	0.0	0.0	20.0	39	1
30.0	4	345122.0	14	15.0	2	10	0	4	1	0.0	0.0	50.0	39	1
57.0	0	208311.0	9	13.0	2	0	0	4	1	0.0	0.0	80.0	39	0
37.0	4	120045.0	11	9.0	0	7	1	4	0	0.0	0.0	56.0	39	1
18.0	0	201299.0	15	10.0	4	0	3	4	0	0.0	0.0	40.0	39	1
32.0	4	152940.0	15	10.0	2	12	0	4	1	0.0	0.0	40.0	39	0
43.0	4	243580.0	9	13.0	2	10	0	4	1	0.0	0.0	40.0	39	0
46.0	4	182128.0	12	14.0	0	10	4	4	0	6497.0	0.0	50.0	39	1
36.0	0	176458.0	11	9.0	0	0	4	4	0	0.0	0.0	28.0	39	1
33.0	4	101562.0	12	14.0	4	4	1	4	0	0.0	0.0	40.0	39	1
48.0	4	108699.0	11	9.0	4	1	1	4	0	0.0	0.0	40.0	39	1
34.0	4	175878.0	11	9.0	2	12	0	4	0	0.0	0.0	40.0	39	1
34.0	2	177675.0	15	10.0	4	11	1	4	1	0.0	0.0	50.0	39	0
33.0	4	213887.0	11	9.0	0	5	1	4	1	0.0	0.0	40.0	39	1
36.0	4	357619.0	9	13.0	2	4	5	4	0	0.0	0.0	60.0	11	1
23.0	4	435835.0	11	9.0	4	12	1	4	1	0.0	1669.0	55.0	39	1
39.0	4	165799.0	11	9.0	2	4	0	4	1	0.0	0.0	40.0	39	1
22.0	4	71469.0	7	12.0	4	12	3	4	0	0.0	0.0	25.0	39	1
19.0	4	229745.0	11	9.0	4	5	3	4	1	0.0	0.0	20.0	39	1
47.0	4	284916.0	11	9.0	2	12	0	4	1	7298.0	0.0	45.0	39	0
46.0	4	28419.0	8	11.0	4	14	1	4	1	0.0	0.0	50.0	39	1
47.0	4	26950.0	12	14.0	0	12	1	4	0	0.0	0.0	6.0	39	1
47.0	6	107231.0	10	16.0	2	10	0	4	1	0.0	0.0	35.0	39	0
52.0	2	512103.0	15	10.0	0	14	1	4	0	0.0	0.0	40.0	39	1
38.0	6	245090.0	6	5.0	2	3	0	4	1	0.0	0.0	40.0	26	1
58.0	4	314153.0	11	9.0	2	12	0	4	1	0.0	0.0	40.0	39	0
32.0	4	243988.0	4	3.0	2	8	0	4	1	0.0	0.0	40.0	26	1
54.0	6	82551.0	8	11.0	2	13	2	4	0	0.0	0.0	10.0	39	1
20.0	4	42706.0	15	10.0	4	1	1	4	1	0.0	0.0	25.0	39	1
25.0	4	235795.0	7	12.0	4	12	1	4	1	0.0	0.0	48.0	39	1
25.0	6	108001.0	6	5.0	4	3	1	4	1	0.0	0.0	15.0	39	1
36.0	7	112497.0	9	13.0	0	10	1	4	1	0.0	1876.0	44.0	39	1
69.0	6	128206.0	11	9.0	2	13	0	4	1	0.0	0.0	30.0	39	1
28.0	4	224634.0	9	13.0	2	10	5	4	0	0.0	0.0	45.0	39	0
20.0	4	362999.0	15	10.0	4	1	3	4	0	0.0	0.0	20.0	39	1
21.0	4	346693.0	5	4.0	4	5	4	4	1	0.0	0.0	40.0	39	1
37.0	4	175759.0	9	13.0	2	13	0	4	1	0.0	0.0	40.0	39	0
21.0	4	99199.0	11	9.0	4	7	3	4	1	0.0	0.0	32.0	39	1
25.0	0	219987.0	7	12.0	2	0	0	4	1	0.0	0.0	13.0	39	1
39.0	4	143445.0	11	9.0	2	8	2	2	0	0.0	0.0	40.0	39	1
34.0	4	118710.0	8	11.0	2	8	0	4	1	0.0	0.0	40.0	39	0
33.0	2	224185.0	11	9.0	2	3	0	4	1	0.0	0.0	40.0	39	1
47.0	4	118972.0	11	9.0	2	14	0	4	1	0.0	0.0	50.0	39	0
29.0	4	165360.0	8	11.0	4	1	1	4	0	0.0	0.0	40.0	39	1
48.0	4	38950.0	11	9.0	2	13	0	4	1	0.0	0.0	89.0	39	1
42.0	5	277256.0	10	16.0	2	10	0	4	1	0.0	1977.0	60.0	39	0
29.0	4	247151.0	1	7.0	0	7	4	4	0	0.0	0.0	40.0	39	1
34.0	4	213722.0	11	9.0	4	6	3	4	1	0.0	0.0	40.0	39	1
20.0	4	209955.0	15	10.0	4	8	3	4	1	0.0	0.0	25.0	39	1
41.0	4	174395.0	12	14.0	2	10	0	4	1	0.0	0.0	40.0	39	0
45.0	4	138626.0	15	10.0	0	4	1	4	1	0.0	1876.0	50.0	39	1
22.0	0	179973.0	8	11.0	4	0	3	4	1	0.0	0.0	40.0	39	1
23.0	4	200207.0	11	9.0	0	6	3	4	1	0.0	0.0	44.0	39	1
19.0	4	156587.0	15	10.0	4	1	3	4	0	0.0	0.0	38.0	39	1
24.0	4	33016.0	15	10.0	4	3	3	4	1	0.0	0.0	40.0	39	1
20.0	4	197496.0	15	10.0	4	12	3	4	1	0.0	0.0	30.0	0	1
32.0	4	153588.0	11	9.0	0	3	1	4	1	0.0	0.0	40.0	39	1
52.0	4	99736.0	12	14.0	0	10	4	4	1	15020.0	0.0	50.0	39	0
36.0	4	284166.0	11	9.0	4	12	4	4	1	0.0	0.0	60.0	39	0
18.0	4	716066.0	0	6.0	4	7	3	4	1	0.0	0.0	30.0	39	1
27.0	4	188519.0	11	9.0	0	12	3	4	0	0.0	0.0	40.0	39	1
26.0	4	109080.0	15	10.0	2	12	0	4	1	0.0	0.0	60.0	39	1
52.0	4	174421.0	7	12.0	0	10	4	4	0	0.0	0.0	32.0	39	1
24.0	4	259351.0	15	10.0	4	3	4	0	1	0.0	0.0	40.0	26	1
42.0	1	284403.0	11	9.0	0	1	1	2	1	0.0	0.0	40.0	39	1
39.0	4	85319.0	14	15.0	2	10	5	4	0	7688.0	0.0	60.0	39	0
20.0	0	201766.0	15	10.0	4	0	3	4	0	0.0	0.0	35.0	39	1
20.0	7	340475.0	15	10.0	4	1	3	4	0	0.0	0.0	10.0	39	1
39.0	4	487486.0	11	9.0	6	6	4	4	1	0.0	0.0	40.0	0	1
68.0	0	484298.0	1	7.0	2	0	0	4	1	0.0	0.0	30.0	39	1
35.0	4	170617.0	11	9.0	4	7	4	2	0	0.0	0.0	48.0	39	1
54.0	4	94055.0	9	13.0	2	8	0	4	1	0.0	0.0	40.0	39	1
24.0	4	117779.0	9	13.0	4	4	3	4	1	0.0	0.0	40.0	39	1
24.0	4	209770.0	9	13.0	4	10	1	4	0	0.0	0.0	8.0	39	1
20.0	4	317443.0	15	10.0	4	1	3	2	0	0.0	0.0	15.0	39	1
64.0	0	140237.0	13	1.0	2	0	0	4	1	0.0	0.0	40.0	39	1
