id   ,x1   ,x2   ,x3   ,x4   ,x5   ,y
2791 ,1.16 ,2.89 ,-6.09,8.64 ,-8.07,-0.900958985887469
2792 ,-9.27,9.62 ,-9.28,-5.14,-9.89,-14.1268412437066
2793 ,5.74 ,1.36 ,-4.52,-6.22,-1.44,40.2268396343589
2794 ,-3.67,6.43 ,1.21 ,-5.13,-9.79,-30.7583183616623
2795 ,0.52 ,-3.85,1.66 ,-9.5 ,1.27 ,-10.6254997356147
2796 ,-2   ,-3.45,-3   ,3.09 ,9.62 ,-5.85777557376772
2797 ,9.18 ,9.97 ,-5.87,-7   ,-6.55,-10.2895118243843
2798 ,4.32 ,4.71 ,6.19 ,-4.87,-3.06,-11.7472042297766
2799 ,-3.01,8.82 ,-0.59,-8.76,4.44 ,-71.3652563185573
2800 ,-3.88,-5.61,1.83 ,-2.48,-5.23,-24.4576462999776
2801 ,3.15 ,-5.63,-4.58,-8.24,-9.29,-20.0447660288826
2802 ,5.02 ,-3.27,3.16 ,9.23 ,0.6  ,10.6630973114446
2803 ,-7.01,5.2  ,3.03 ,7.76 ,-5.13,17.487343530713
2804 ,-6.05,0.61 ,5.03 ,-2.68,-8.41,36.1868519757405
2805 ,5.31 ,0.76 ,-6.87,-1.02,5.88 ,19.1449296997339
2806 ,7.41 ,3.29 ,-2.32,8.51 ,0.5  ,43.1757554544285
2807 ,-6.09,-2.56,-2.15,-1.25,5.57 ,33.1417509167716
2808 ,9.06 ,4.96 ,-8.11,-3.53,-8.5 ,49.0350011197552
2809 ,-5.31,-7.31,-9.74,5.47 ,0.72 ,-25.1941682610288
2810 ,0.04 ,7.14 ,-0.91,0.5  ,8.47 ,-42.0138394961804
2811 ,5.91 ,-1.67,-1.98,4.27 ,7.84 ,35.5427438112915
2812 ,-8.03,-4.6 ,0.33 ,-4.76,-5.63,39.544286740312
2813 ,-2.77,-7.58,4.73 ,-8.17,-4.44,-43.6686058762521
2814 ,-9.26,-4.43,-4.58,9.82 ,7.96 ,63.0781319325834
2815 ,-5.78,3.26 ,8.61 ,-1.66,4.7  ,20.7886954575583
2816 ,-1.6 ,-5.06,-8.03,-6.24,5.93 ,-32.3499974846154
2817 ,7.42 ,6.02 ,9.65 ,1.35 ,-0.78,17.3369800442681
2818 ,-5.82,7.29 ,0.81 ,8    ,4.46 ,-24.5788859851479
2819 ,8.97 ,-5.1 ,9.12 ,3.21 ,2.65 ,58.1859017530844
2820 ,9.11 ,5.05 ,-6.79,4.53 ,-1.5 ,58.0548043828741
2821 ,-9.15,6.12 ,1.98 ,3.62 ,-0.36,55.1318327961624
2822 ,3.35 ,-9.07,-4.88,-6.61,-2.65,-67.0039743532777
2823 ,-2.57,2.9  ,1.95 ,-8.29,7.85 ,2.85383627610058
2824 ,-5.17,3.65 ,9.77 ,7.43 ,1.7  ,9.75971944562495
2825 ,-0.89,-2.52,2.69 ,1.66 ,3.94 ,-12.2737510645196
2826 ,0.02 ,3.46 ,1.4  ,-7.25,-0.34,-2.52237858108133
2827 ,1.82 ,-0.86,7.78 ,7.43 ,1.57 ,8.1322098707661
2828 ,-3.64,-2.6 ,-7.78,7.01 ,-2.44,14.8206044417158
2829 ,-7.96,-1.37,-7.64,-1.41,-3.85,52.7340892107159
2830 ,-7.6 ,-6.04,5.84 ,0.55 ,5.37 ,29.043729205431
2831 ,9.23 ,-8.5 ,5.72 ,-4.21,-8.31,8.12097656433434
2832 ,-6.5 ,0.24 ,-4.44,8.47 ,-0.77,37.5211188895047
2833 ,-1.55,-8.93,2.39 ,-3.43,0.72 ,-81.7343601058587
2834 ,2.23 ,-1.86,5.69 ,-2.55,-3.54,4.16386653413922
2835 ,9.77 ,9.1  ,-8.46,-4.45,0.99 ,15.519128345558
2836 ,-4.39,2.43 ,-4.29,5.95 ,-8.32,3.43364173990935
2837 ,-0.16,-2.53,1.41 ,-5.18,7.62 ,-5.757066137667
2838 ,-0.24,9.18 ,6.65 ,1.74 ,3.72 ,-92.3532169403464
2839 ,0.87 ,-8.65,8.28 ,-0.71,-3.66,-76.2936009509996
2840 ,-0.16,-1.71,-6.7 ,-1.78,4.02 ,5.05118633912504
2841 ,-7.38,-6.68,1.6  ,8.75 ,3.9  ,18.866649602361
2842 ,-4.16,-5.31,-9.53,7.67 ,2.75 ,-18.7708140623495
2843 ,-8.19,1.14 ,-1.14,8.59 ,-2.38,67.7317674889565
2844 ,-0.65,9.17 ,-7.19,4.72 ,-8.72,-91.8959074407011
2845 ,0.52 ,-9.31,-4.62,-4.31,-7.01,-80.2868303349212
2846 ,-0.55,6.65 ,-7.36,0.59 ,-1.9 ,-41.7442306411266
2847 ,-2.13,9.17 ,9.26 ,3.8  ,-4.59,-73.7745475376472
2848 ,4.62 ,8.87 ,1.45 ,-4.92,-9.33,-62.5305010233819
2849 ,2.18 ,5.46 ,9.06 ,-5.53,3.08 ,-31.7228904142797
2850 ,0.53 ,-6.61,-1.74,2.38 ,-1.17,-50.8487969404355
2851 ,7.35 ,5.59 ,-4.72,6.78 ,1.26 ,25.3308253143966
2852 ,-9.73,-2.99,4.17 ,-8.87,0.21 ,87.2127827663228
2853 ,4.26 ,8.44 ,6.7  ,0.95 ,-7.49,-47.4263769098222
2854 ,-8.55,9.52 ,-7.34,-4.52,1.26 ,-10.4771127569392
2855 ,9.14 ,-3.12,0.45 ,5.43 ,2.19 ,81.7924519802302
2856 ,-1.29,8.55 ,9.48 ,7.21 ,0.61 ,-68.5042508501947
2857 ,-1.99,5.17 ,7.6  ,3.03 ,7.59 ,-22.8991429482505
2858 ,4.75 ,8.39 ,4.47 ,-9.88,-5.25,-50.0202349668279
2859 ,9.42 ,5.08 ,-4.74,0.95 ,-6.26,59.090896141082
2860 ,4.51 ,-1.54,0.43 ,-9.69,-2.44,24.9451324292868
2861 ,-4.43,-7.75,-9.69,-1.67,1.43 ,-37.1994342069909
2862 ,4.99 ,4.32 ,-7.84,-6.52,1.58 ,2.48350128118396
2863 ,-8.91,-1.1 ,3.99 ,8.85 ,8.93 ,81.5424338084221
2864 ,4.69 ,-0.58,-8.98,4.35 ,-0.53,19.7784573960051
2865 ,1.58 ,-8.8 ,-6.09,-9.8 ,-9.78,-72.0804941478431
2866 ,-4.65,-8.72,8.95 ,9.03 ,-2.74,-57.3531785706073
2867 ,-4.04,-2.96,-8.3 ,0.5  ,6.54 ,9.88320870272815
2868 ,5.19 ,-8.81,7.31 ,9.23 ,-5.26,-43.2257976292819
2869 ,-6.81,5.06 ,-8.46,7.18 ,8.5  ,14.7724301265925
2870 ,0.69 ,3.19 ,9.55 ,-6.84,-0.55,-15.3508490256965
2871 ,0.84 ,-7.94,3.58 ,-6.83,-7.04,-62.4061207887829
2872 ,3.11 ,-6.24,4.22 ,-2.62,-5.08,-35.9003888538778
2873 ,0.18 ,-2.24,-8.04,3.65 ,-4.76,-9.89333968703151
2874 ,-5.99,8.65 ,-6.65,7.71 ,8.18 ,-35.3936861054391
2875 ,-0.01,-3.62,4.42 ,1.18 ,4.11 ,-7.1566861348629
2876 ,-1.08,-2.52,-7.2 ,5.68 ,4.74 ,-11.3166490016654
2877 ,-7.74,-0.84,-7.13,4.98 ,-7.67,68.5706244264245
2878 ,-9.87,7.9  ,-6.72,-8.06,-8.83,33.2212687922507
2879 ,-2.15,-0.06,-2.62,-5.27,-9.59,-3.70185771410018
2880 ,-3.57,6.56 ,0.12 ,-7.54,5.23 ,-23.3080049414083
2881 ,5.94 ,1.16 ,-0.88,-5.54,-0.51,35.1433418625146
2882 ,8.38 ,-5.13,-1.62,0.49 ,-0.48,50.6495958075673
2883 ,1.03 ,-4.4 ,5.43 ,6.94 ,5.33 ,-8.41679277043641
2884 ,4.34 ,4.94 ,-0.34,-0.13,4.99 ,-3.1911347443536
2885 ,0.51 ,-8.81,-7.96,-5.84,-3.69,-83.197276072897
2886 ,-1.57,-1.77,3.57 ,-5.52,1.18 ,4.91274559085071
2887 ,-1.04,1.71 ,-3.36,-9.5 ,3.86 ,6.14456220462918
2888 ,-4.06,-8.02,-5.54,-9.3 ,2.65 ,-40.1943406521559
2889 ,-3.53,2.61 ,8.75 ,5.1  ,-3.99,0.685138870413601
2890 ,-2.12,5.64 ,8.88 ,1.34 ,2.67 ,-34.3393996180266
2891 ,5.26 ,-4.48,9.7  ,-0.47,-3.29,0.735724843379849
2892 ,-8.44,7.95 ,-4.5 ,-8.15,9.26 ,15.2706219514146
2893 ,-3.63,9.94 ,2.49 ,6.94 ,-9.2 ,-76.5741600898102
2894 ,2.59 ,-9.62,-1.91,1.89 ,9.44 ,-95.0577780254289
2895 ,5.05 ,6.31 ,6.06 ,-7.07,7.8  ,-13.2330422727451
2896 ,8.92 ,5.53 ,-7.84,-5   ,4.42 ,47.5981186233014
2897 ,-4.05,-3.56,2.39 ,-1.04,5.46 ,0.391653624841569
2898 ,3.91 ,-8.02,9.43 ,0.43 ,-4.37,-47.5884109380796
2899 ,-3.83,0.45 ,-1.17,-2.46,-4.58,24.089383536683
2900 ,0.57 ,8.18 ,-8.5 ,-7.08,-9.5 ,-65.9625543706119
2901 ,0.05 ,2.96 ,8.25 ,2.66 ,-3.88,-13.5152429813504
2902 ,5.87 ,-4   ,-4.61,2.88 ,-4.64,20.4812974449113
2903 ,-6.08,-0.34,-4.58,-1.06,-4.12,38.3089941161305
2904 ,9.69 ,2.16 ,-1.89,3.4  ,-4.34,84.3981242332905
2905 ,3.03 ,-7.27,-1.71,4.37 ,7.09 ,-45.0401221753359
2906 ,-1.63,-6.38,-2.48,-6.16,-0.55,-44.1688390622288
2907 ,3.51 ,-2.46,2.72 ,-8.17,7.45 ,-0.348458822123708
2908 ,1.49 ,5.56 ,7.87 ,6.62 ,2.84 ,-26.1139283487052
2909 ,-9.59,-4.65,9.98 ,7.59 ,-4.51,67.634285310632
2910 ,8.95 ,3.04 ,9.33 ,-1.83,-0.47,70.4619358724743
2911 ,-7.12,-2.86,0.62 ,-9.56,1.89 ,43.7684235153675
2912 ,-3.13,-2.06,6.07 ,4.49 ,-5.36,-3.32920881340355
2913 ,-1.06,-1.61,-9.03,2.77 ,-9.75,-6.77991919083893
2914 ,2.39 ,7.02 ,2.74 ,4.65 ,-4.12,-35.9997021831378
2915 ,4.92 ,-3.05,-9.05,-9.47,-6.09,13.4297309170604
2916 ,-1.87,-0.4 ,5.38 ,-2.38,3.48 ,2.43861181429178
2917 ,8.97 ,7.84 ,-4.99,-5.49,-0.67,15.6146585982546
2918 ,-3.58,8.09 ,-4.48,5.82 ,5.73 ,-60.0902202010348
2919 ,-6.49,-3.24,4.4  ,-2.45,3.37 ,28.851948184371
2920 ,5    ,-6.88,7.96 ,2.59 ,1.97 ,-16.7361422804609
2921 ,2.2  ,8.56 ,3.64 ,6.47 ,2.06 ,-71.7898797727063
2922 ,-1.38,8.91 ,-7.46,-9.35,6.3  ,-75.3426874366298
2923 ,-3.48,1.52 ,-7.2 ,-3.67,5.38 ,17.6379904525355
2924 ,6.25 ,3.84 ,-8.25,2.93 ,6.16 ,21.5405152458936
2925 ,1.72 ,2.79 ,3.94 ,0.66 ,9.04 ,-3.48550348549783
2926 ,6.17 ,5.94 ,-9.85,-8.17,7.95 ,5.67811602017581
2927 ,-7.61,9.96 ,-6.33,7.28 ,-6.73,-38.5060816370398
2928 ,6.98 ,9.32 ,-9.76,-6.51,-7.47,-35.6805534390807
2929 ,-5.74,6.93 ,-4.54,-4.03,-0.47,-6.62132577783912
2930 ,-0.07,4.83 ,5.25 ,-7.44,-6.8 ,-29.9417777480334
2931 ,-5.52,6.1  ,-8.44,-5.79,0.98 ,-9.76820765717924
2932 ,9.88 ,5.76 ,6.63 ,-5.78,4.2  ,66.7766823896423
2933 ,3.61 ,8.89 ,8.15 ,5.98 ,6.94 ,-75.6195449167863
2934 ,4.47 ,-3.66,-2.22,-5.2 ,5.78 ,6.73539208582341
2935 ,-1.98,-6.93,-6.05,-2.02,-5.17,-39.5546377185807
2936 ,3.74 ,0.54 ,1.86 ,0.68 ,-1.66,14.4377551614344
2937 ,7.37 ,-3.82,1.69 ,8.47 ,-6.89,34.8796225828007
2938 ,-5.2 ,4.76 ,-8.56,-2.55,0.62 ,0.546472421379391
2939 ,-1.72,-3.3 ,-9.76,-1.67,0.87 ,-9.21559014472961
2940 ,-8.23,-6.75,1.83 ,-8.59,7.02 ,20.4937691193163
2941 ,2.02 ,-1.46,-8.69,-4.74,4.01 ,6.25565351137072
2942 ,-7.53,-9.86,4.68 ,0.29 ,-6.03,-31.497670550932
2943 ,0.46 ,1.92 ,8.53 ,5.65 ,-5.91,-0.864815665441751
2944 ,-7.6 ,7.01 ,6.21 ,-7.63,6.31 ,4.54629053706079
2945 ,5.22 ,7.83 ,2.35 ,5.96 ,1.67 ,-42.9051466624737
2946 ,9.8  ,-6.51,-2.2 ,-8.3 ,5.32 ,63.6132195700497
2947 ,-0.32,6.51 ,0.21 ,-0.32,4.72 ,-41.0719108651623
2948 ,-0.68,-3.55,9.92 ,-4.72,-4.66,-8.16902735973
2949 ,-9.92,1.26 ,4.08 ,-8.47,9.5  ,102.509116245891
2950 ,0.23 ,-2.9 ,8.35 ,3.6  ,3.81 ,-4.32452157824337
2951 ,8.6  ,6.91 ,4.4  ,-1.41,1.34 ,30.8070892947778
2952 ,-4.89,-9.79,7.38 ,-3.2 ,4.8  ,-66.5287935398221
2953 ,7.86 ,-4.94,-2.16,8.58 ,-7.56,42.9210684577227
2954 ,3.13 ,-4.37,-2.93,8.24 ,-4.17,-1.65319113824517
2955 ,1.57 ,1.74 ,-9.67,5.09 ,-2.29,2.72944258585125
2956 ,9.24 ,9.45 ,6.54 ,4.3  ,1.2  ,-10.003428673388
2957 ,1.05 ,3.92 ,-2.56,-6.5 ,-8.91,-20.1865936101913
2958 ,9.86 ,6.99 ,-6.27,4.75 ,-2.98,57.6205094882548
2959 ,-3.22,5.61 ,-3.44,7.07 ,6.07 ,-24.7080395334855
2960 ,5.59 ,0.1  ,3.58 ,3.48 ,-0.65,36.3729248217255
2961 ,9.8  ,7.88 ,-4.37,9.37 ,-8.08,29.8524927075714
2962 ,9.34 ,0.61 ,-9   ,-2.78,-5.99,91.0934883486703
2963 ,-6.62,7.95 ,-7.23,8.57 ,2.48 ,-27.5033509821206
2964 ,3.95 ,4.56 ,-8.94,-0.76,-3.06,0.184664057971542
2965 ,-8.22,0.16 ,5.46 ,-3.57,6.39 ,69.4783800235644
2966 ,4.62 ,8.57 ,9.06 ,-3.36,-3.31,-54.3338340439946
2967 ,5.71 ,2.54 ,-4.51,-4.54,6.9  ,25.2725155206025
2968 ,5.65 ,-8.29,6.51 ,-8.74,9.37 ,-43.4205157404005
2969 ,-4.54,5.61 ,7.4  ,-9.12,-1.44,-10.821647820577
2970 ,-3.53,-6.47,3.76 ,-8.34,8.47 ,-31.558439415507
2971 ,-3.27,-3.49,-5.15,6.13 ,-8.46,-0.621983037006856
2972 ,-3.04,-0.75,-6.53,-8.2 ,4.74 ,12.4204261132315
2973 ,6.43 ,-5.65,5.95 ,1.25 ,-7.18,17.9066817345634
2974 ,9.47 ,9.83 ,5.93 ,9.33 ,0.98 ,-5.30107624656706
2975 ,5.27 ,7.71 ,-9.74,9.32 ,4.8  ,-39.4514083874121
2976 ,-1.42,7.92 ,6.48 ,9.88 ,-1.16,-60.7631335035339
2977 ,1.99 ,1.5  ,5.48 ,5.78 ,-5.7 ,8.91026982406378
2978 ,-4.9 ,3.46 ,4.23 ,-8.05,6.91 ,2.65402773305923
2979 ,3.23 ,6.78 ,-8.89,-4.72,3.12 ,-37.1694797712862
2980 ,-9.8 ,-6.03,2.74 ,5.87 ,4.26 ,54.3659563862518
2981 ,3.61 ,-1.9 ,6.59 ,2.57 ,-2.13,2.11305604307949
2982 ,-1.48,-7.71,-5.08,7.62 ,-5.27,-51.4269077114284
2983 ,-2.64,-0.87,-7.83,6.39 ,-7.79,14.6775796031252
2984 ,-1.38,-7.16,6.19 ,-8.96,-6.06,-47.8803761469468
2985 ,-0.77,-3.23,9.71 ,-5.4 ,9.46 ,-7.59755326263607
2986 ,-6.25,-9   ,-6.97,0.71 ,7.2  ,-32.9376941444352
2987 ,7.7  ,-1.69,-5   ,7.28 ,-6.63,56.4944434877798
2988 ,-8.2 ,-0.78,-5.61,-0.84,-9.59,74.9628135236338
2989 ,8.18 ,6.49 ,1.87 ,-2.06,1.24 ,20.9222479519948
2990 ,-7.07,-9.05,9.48 ,-8.44,-8.13,-33.0551687364489
2991 ,2.74 ,-8.63,-7.91,0.84 ,-3.35,-72.412775949578
2992 ,-9.51,9.03 ,-4.53,1.22 ,-7.15,7.7583062091291
2993 ,2.99 ,8.63 ,4.16 ,-5.44,-0.97,-68.4052281976894
2994 ,-0.85,4.76 ,0.16 ,9.96 ,1.28 ,-12.7258618163153
2995 ,-0.43,-7.61,4.8  ,7.62 ,-7.25,-58.9900132058308
2996 ,-4.77,-1.03,-3.6 ,0.56 ,-8.99,13.7553399998769
2997 ,-9.87,-2.15,-7.94,-5.87,3.56 ,84.0871162041887
2998 ,7.71 ,-1.96,-8.19,6.21 ,-5.98,52.5426644868776
2999 ,0.02 ,9.99 ,9.24 ,6.18 ,-7   ,-96.8835126866147
3000 ,5.29 ,-0.87,-3   ,-8.76,-8.3 ,17.4211780358225
3001 ,9.52 ,-6.48,2.68 ,7.29 ,7.94 ,45.4854785132781
3002 ,-0.48,9.47 ,4.05 ,6.15 ,-9.27,-80.0280736179203
3003 ,1.27 ,5.78 ,-9.66,-1.67,5.68 ,-26.5154669852853
3004 ,7.78 ,-9.66,6.53 ,0.31 ,9.64 ,-39.0410228649646
3005 ,6.87 ,-9.06,-4.39,-3.53,0.5  ,-27.5390342076689
3006 ,-5.29,-8.83,7.66 ,-4.57,-5.15,-54.4502555805028
3007 ,2.44 ,2.36 ,-6.67,-4.38,1.98 ,-5.42614481838793
3008 ,8.86 ,-7.72,-3.19,9.94 ,1.26 ,10.0433187687665
3009 ,5.87 ,7.72 ,7.53 ,-4.29,3.74 ,-18.9568505278751
3010 ,-0.17,-3.98,4.97 ,-8.38,0.63 ,-7.62904807010293
3011 ,2.79 ,8.69 ,-7.24,7.77 ,-3.89,-72.8479624475986
3012 ,-5.29,-1.43,6.6  ,-2.8 ,3.34 ,27.074087104854
3013 ,7.16 ,5.7  ,-3.17,5.77 ,2.27 ,28.227571873641
3014 ,6.22 ,5.86 ,-4.05,6.09 ,-8.45,11.6080453937977
3015 ,0.05 ,2.39 ,6.79 ,4.69 ,-9.87,-12.3018382613644
3016 ,3.59 ,5    ,-7.81,-7.67,0.22 ,-10.9190493105963
3017 ,-4.64,8.68 ,2.97 ,-6.58,2.27 ,-52.4395925985158
3018 ,-5.84,5.3  ,1.69 ,4.04 ,6.17 ,12.9143546209246
3019 ,-2.89,0.93 ,1.98 ,-9.84,4.45 ,2.01919138864875
3020 ,-3.68,-5.24,3.61 ,-9.91,0.05 ,-15.9570946724385
3021 ,3.73 ,-3.3 ,5.96 ,0.68 ,4.8  ,-3.67519401035309
3022 ,2.72 ,-9.68,-5.91,-1.91,-0.44,-77.7234149011746
3023 ,1.45 ,2.51 ,-5.42,-9.11,-6.97,-8.78236806990802
3024 ,-8.75,0.45 ,2.6  ,-3.77,-3.78,85.3639825253189
3025 ,5.1  ,-8.36,-7.18,-8.56,7.63 ,-40.8171228695571
3026 ,-5.04,7.11 ,-0.64,2.86 ,-0.31,-23.0085119647086
3027 ,-3.36,6.47 ,2.76 ,-6.28,-5.12,-33.5634561898664
3028 ,-7.81,9.38 ,-7.8 ,-2.21,-1.8 ,-35.4584023297385
3029 ,-8.2 ,1.21 ,4.66 ,-5.01,4.72 ,67.737180638352
3030 ,9.88 ,3.23 ,-3.65,9.71 ,5.02 ,82.2773233233541
3031 ,0.15 ,-6.98,-1.44,4.67 ,7.56 ,-43.4020144687682
3032 ,-0.85,-9.65,6.33 ,9.63 ,-5   ,-99.8017507024109
3033 ,-1.43,3.65 ,-0.51,-4.52,-1.17,-5.6040525057748
3034 ,-7.26,-4.12,9.09 ,-8.81,-2.99,36.9967502079502
3035 ,6.49 ,-8.43,5.72 ,5.96 ,3.97 ,-35.4304499293819
3036 ,8.62 ,-5.4 ,-3.49,0.39 ,-4.34,36.8551005091384
3037 ,4.48 ,-1.32,-0.23,-5.56,-4.93,20.8768025322557
3038 ,4.81 ,1.2  ,1.18 ,1.79 ,6.48 ,26.71512686432
3039 ,-8.19,2.38 ,8.63 ,-1.86,9.89 ,61.2552631534085
3040 ,2.82 ,-9.19,9.81 ,5.65 ,0.68 ,-69.2664101913094
3041 ,4.8  ,0.1  ,7.07 ,-4.83,-3.2 ,29.5934286822751
3042 ,-1.36,3.53 ,-6.25,-2.6 ,-0.43,-6.43569016550779
3043 ,-1.27,-0.39,-3.95,-9.88,7.38 ,1.40785879595131
3044 ,-0.38,9.02 ,5.31 ,5.31 ,-1.65,-74.6015606336147
3045 ,5.97 ,5.81 ,-9.7 ,4.62 ,6.58 ,11.3602536263645
3046 ,-1.86,-1.3 ,0.35 ,-4.43,-1.66,11.391213076888
3047 ,6.81 ,-8.59,-0.14,7.11 ,5.3  ,-31.3756943303049
3048 ,-1.68,-8.7 ,-4.41,2.79 ,-4.62,-77.6589571400568
3049 ,-9.99,2.97 ,-3.13,2.29 ,-9.27,98.2483481001675
3050 ,-3.53,-8.74,9.8  ,-2.75,-2.18,-63.7354886720896
3051 ,-8.7 ,8.81 ,-0.6 ,2.25 ,-1.03,-8.01531732753517
3052 ,0.31 ,7.54 ,0.17 ,-2   ,-0.81,-65.0511812391058
3053 ,-1.39,-7.16,2.93 ,7.26 ,-1.1 ,-45.8344801601991
3054 ,9.84 ,0.72 ,-1.46,8.77 ,-0.24,102.711021427375
3055 ,5.46 ,-4.79,-1.05,-1.44,5.21 ,15.9599769081175
3056 ,2.01 ,-5.23,-8.9 ,0    ,2.92 ,-16.6146567785621
3057 ,-5.94,4.85 ,-5.48,-0.69,0.46 ,4.14672668208034
3058 ,-3.64,2.7  ,-8.67,-6.68,0.37 ,8.45637348416298
3059 ,9.51 ,-5.58,-3.22,-5.99,5.68 ,55.9949114527076
3060 ,2.97 ,-2.41,5.8  ,-6.82,-9.59,2.7517779239893
3061 ,0.39 ,-1.77,6.08 ,-9.44,9.28 ,-3.89711207149476
3062 ,-5.85,4.96 ,0.92 ,3.02 ,-2.79,9.52065396543741
3063 ,-5.29,-2.99,8.87 ,8.11 ,2.26 ,26.3148736965433
3064 ,-8.8 ,-9.55,-8.62,2.81 ,1.49 ,-6.02578582968563
3065 ,1.2  ,7.77 ,-5.8 ,-9.6 ,-3.31,-62.5449082437992
3066 ,0.59 ,-1.23,6.63 ,5.22 ,-8.32,6.40031191371828
3067 ,3.61 ,-0.48,-5.69,-8.01,-5.96,7.22683091024011
3068 ,-7.37,5.93 ,2.05 ,4.07 ,5.76 ,28.3864544176012
3069 ,1.63 ,-2.78,8.05 ,-6.72,1.95 ,-6.43122165502608
3070 ,-2.44,8.1  ,-2.96,1.83 ,5.57 ,-61.7439349687412
3071 ,2.89 ,5.37 ,-9.47,9.22 ,2.75 ,-12.8281588724583
3072 ,9.76 ,6.57 ,9.58 ,9.53 ,4.81 ,49.7162282421112
3073 ,-6.16,-0.48,-1.11,-5.18,8.58 ,44.8931010863975
3074 ,-2.18,1.12 ,-7.13,-7.44,6.22 ,7.24281527134776
3075 ,6.48 ,5.39 ,-8.93,4.49 ,-3.03,5.22051337776632
3076 ,1.33 ,-3.12,-0.42,7.93 ,-8.65,-8.12527537725121
3077 ,2.36 ,1.32 ,-0.63,-5.83,4.79 ,-6.09396620298475
3078 ,0.75 ,-7.11,4.59 ,-9.05,3.76 ,-56.8789553502858
3079 ,2.42 ,2.48 ,-5.78,-8.04,2.34 ,0.669061074726283
3080 ,-4.41,-4.69,3.9  ,-1.51,2.64 ,-12.3167344858423
3081 ,4.92 ,9.6  ,-3.72,-3.31,2.88 ,-68.3073197923288
3082 ,0.64 ,0.08 ,5.05 ,-1.93,8.17 ,9.27895037311763
3083 ,1.42 ,-9.12,-1.31,-1.74,-2.81,-74.9337115066051
3084 ,-0.9 ,8.96 ,8.61 ,-6.73,-7.96,-76.353760580717
3085 ,-1.7 ,-2.68,2.57 ,7.46 ,-0.49,-12.9957532233909
3086 ,-7.35,5.23 ,3.72 ,-3.45,6.03 ,31.5541679638907
3087 ,-0.39,-6.09,5.6  ,5.94 ,3.67 ,-40.9667776350528
3088 ,8.67 ,-4.69,-2.56,-9.83,3.17 ,53.4224183244511
3089 ,-8.11,-4.55,-1.68,-2.36,-2.41,36.5799296004236
3090 ,-2.09,3.3  ,-8.27,0.75 ,8.07 ,2.49764480912536
3091 ,0.25 ,1.28 ,2.7  ,4.63 ,7.21 ,-8.81595934316665
3092 ,-2.48,4.12 ,2.64 ,-4.41,-9.78,-16.0559110557437
3093 ,6.35 ,9.28 ,-4.51,-2.57,5.71 ,-44.9773619489014
3094 ,9.33 ,-0.88,-9.45,9.37 ,-9.5 ,95.8305089405626
3095 ,7.05 ,-9.98,7.33 ,6.9  ,9.01 ,-41.6204489672274
3096 ,8.3  ,6.17 ,3.54 ,-7.07,-5.71,27.8474371942565
3097 ,8.63 ,9.29 ,-6.4 ,7.86 ,-5.85,-12.1644897347435
3098 ,-9.36,-6.76,-3.4 ,2.86 ,-7.17,37.1465687989145
3099 ,-8.84,1.61 ,-4.16,3.97 ,-2.92,73.9534652508646
3100 ,-6.18,-3.15,-1.8 ,-5.12,2.32 ,27.4785238274351
3101 ,-2.06,1.11 ,5.48 ,-7.65,4.72 ,3.08887350650132
3102 ,7.11 ,-0.15,-4.28,-1.24,3.48 ,58.1508844578549
3103 ,9.4  ,-0.3 ,1.73 ,-4.47,-9.93,90.023950654529
3104 ,-9.1 ,-8.7 ,4.55 ,-9.2 ,9.34 ,14.0949648543075
3105 ,8.95 ,-8.28,6.66 ,8.53 ,7.8  ,3.57409043744057
3106 ,8.1  ,-5.35,6.3  ,-3.97,-8.81,33.9809800779447
3107 ,7.04 ,6.14 ,8.72 ,4.94 ,6.51 ,19.2251142266095
3108 ,-0.52,2.84 ,-0.51,-3.86,-9.86,1.09114708710015
3109 ,4.23 ,5.78 ,-3.94,4.53 ,7.72 ,-18.9840597382486
3110 ,-9.05,-6.19,4.09 ,8.75 ,1.69 ,43.2096750313357
3111 ,-1.69,-6.01,7.87 ,-6.89,-9.95,-38.2485732282847
3112 ,0.93 ,-8.46,-6.97,-6.13,9.74 ,-76.9092303952396
3113 ,-1.7 ,8.51 ,-3.98,-7.42,9.26 ,-63.2142829214245
3114 ,4.54 ,-2.96,-4.29,5.19 ,9.52 ,9.58995431140065
3115 ,2.27 ,9.62 ,-9.08,6.38 ,7.29 ,-96.5243443819657
3116 ,-5.64,-3.56,0.43 ,0.12 ,-7.9 ,13.2560490202755
3117 ,-4.05,6.29 ,-2.31,-3.66,-9.28,-26.4490829648063
3118 ,4.18 ,5.7  ,-8.01,5.73 ,6.35 ,-24.4440689693227
3119 ,5.68 ,-9.91,-3.02,1.36 ,6.46 ,-71.7508674067974
3120 ,2.44 ,-9.11,-2.04,-0.45,3.12 ,-76.8182211026773
3121 ,-8.79,-0.74,2.15 ,4.55 ,9.89 ,76.0406108674556
3122 ,7.86 ,0.76 ,2.58 ,-7.88,-6.41,54.3007165216357
3123 ,-8.56,-8.43,-0.28,8.76 ,0.56 ,9.3289663332224
3124 ,-1.11,-7.47,-0.59,5.22 ,-0.24,-60.0171021982014
3125 ,5.27 ,-4.06,-5.2 ,-8.18,-2.38,11.6688460611582
3126 ,-1.42,-7.35,1.37 ,9.17 ,8.46 ,-43.5547688213423
3127 ,4.87 ,-9.51,0.08 ,8.37 ,0.38 ,-64.0762082590878
