     ,f1   ,f2   ,f3   ,f4   ,f5   ,f6   ,f7   ,f8   ,f9   ,f10,f11,f12,f13  ,f14  ,f15  ,f16  ,f17  ,f18  ,f19 ,f20 ,f21  ,f22  ,f23 ,f24 ,f25 ,f26 ,f27 ,f28 ,f29 ,f30 ,f31 ,f32 ,f33 ,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,target
14702,110.0,100.0,100.0,100.0,97.0 ,101.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,1.0  ,6.0  ,0.0  ,31.0 ,53.0 ,23.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12181,110.0,100.0,100.0,100.0,53.0 ,100.0,108.0,71.0 ,95.0 ,0.0,0.0,0.0,0.0  ,0.0  ,2.0  ,1.0  ,20.0 ,25.0 ,0.0 ,0.0 ,0.0  ,0.0  ,26.0,16.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8538 ,110.0,100.0,100.0,100.0,92.0 ,77.0 ,78.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,14.0 ,68.0 ,3.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
4852 ,110.0,100.0,100.0,100.0,47.0 ,108.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,4.0  ,2.0  ,10.0 ,8.0  ,0.0  ,0.0  ,4.0 ,40.0,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9364 ,110.0,100.0,100.0,100.0,99.0 ,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,14.0 ,32.0 ,0.0  ,41.0 ,5.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381  ,110.0,100.0,100.0,100.0,72.0 ,80.0 ,78.0 ,71.0 ,94.0 ,0.0,0.0,0.0,31.0 ,31.0 ,0.0  ,0.0  ,0.0  ,0.0  ,0.0 ,3.0 ,0.0  ,2.0  ,1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11398,110.0,100.0,100.0,100.0,49.0 ,137.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,3.0  ,0.0  ,25.0 ,28.0,13.0,31.0 ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4246 ,110.0,100.0,100.0,100.0,74.0 ,119.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,3.0  ,0.0  ,0.0  ,40.0 ,64.0,2.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7474 ,110.0,100.0,100.0,100.0,59.0 ,79.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,3.0  ,1.0  ,2.0  ,37.0 ,9.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4074 ,110.0,100.0,100.0,100.0,124.0,139.0,79.0 ,71.0 ,94.0 ,0.0,0.0,0.0,63.0 ,16.0 ,0.0  ,0.0  ,20.0 ,25.0 ,0.0 ,0.0 ,51.0 ,8.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2788 ,110.0,100.0,100.0,100.0,22.0 ,78.0 ,127.0,72.0 ,94.0 ,0.0,0.0,0.0,0.0  ,5.0  ,2.0  ,2.0  ,1.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,4.0 ,38.0,0.0 ,0.0 ,0.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6627 ,110.0,100.0,100.0,100.0,73.0 ,115.0,102.0,71.0 ,94.0 ,0.0,0.0,0.0,44.0 ,19.0 ,0.0  ,0.0  ,0.0  ,0.0  ,2.0 ,1.0 ,0.0  ,34.0 ,25.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0    ,110.0,100.0,100.0,100.0,60.0 ,108.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,3.0  ,0.0  ,1.0  ,28.0 ,51.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14885,110.0,100.0,100.0,100.0,75.0 ,82.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,27.0 ,38.0 ,0.0  ,0.0 ,6.0 ,1.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
7387 ,110.0,100.0,100.0,100.0,107.0,108.0,90.0 ,71.0 ,94.0 ,0.0,0.0,0.0,63.0 ,26.0 ,10.0 ,0.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,42.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3060 ,110.0,100.0,100.0,100.0,99.0 ,92.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,12.0 ,50.0 ,0.0  ,27.0 ,18.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
12664,110.0,100.0,100.0,100.0,76.0 ,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,38.0 ,29.0 ,0.0  ,0.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
2549 ,110.0,100.0,100.0,100.0,13.0 ,117.0,81.0 ,76.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,0.0  ,0.0  ,0.0  ,0.0 ,0.0 ,32.0 ,12.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,4.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12730,110.0,100.0,100.0,100.0,99.0 ,93.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,5.0  ,42.0 ,0.0  ,0.0  ,0.0  ,58.0 ,4.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
5927 ,110.0,100.0,100.0,100.0,58.0 ,86.0 ,77.0 ,127.0,94.0 ,0.0,0.0,0.0,2.0  ,1.0  ,0.0  ,0.0  ,22.0 ,32.0 ,0.0 ,0.0 ,1.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,3.0 ,36.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10984,110.0,100.0,100.0,100.0,115.0,86.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,64.0 ,0.0  ,15.0 ,39.0 ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11684,110.0,100.0,100.0,100.0,84.0 ,92.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,41.0 ,5.0  ,0.0  ,30.0 ,15.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
10879,110.0,100.0,100.0,100.0,76.0 ,86.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,19.0 ,2.0  ,0.0  ,3.0  ,15.0 ,39.0 ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3503 ,110.0,100.0,100.0,100.0,151.0,93.0 ,79.0 ,73.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,79.0 ,14.0 ,13.0 ,55.0 ,0.0 ,0.0 ,0.0  ,2.0  ,3.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7859 ,110.0,100.0,100.0,100.0,41.0 ,118.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,3.0  ,4.0  ,0.0  ,0.0  ,0.0  ,28.0,37.0,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4073 ,110.0,100.0,100.0,100.0,102.0,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,5.0  ,41.0 ,6.0  ,42.0 ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7654 ,110.0,100.0,100.0,100.0,57.0 ,101.0,81.0 ,72.0 ,94.0 ,0.0,0.0,0.0,2.0  ,3.0  ,0.0  ,0.0  ,0.0  ,43.0 ,19.0,0.0 ,0.0  ,2.0  ,7.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
5667 ,110.0,100.0,100.0,100.0,63.0 ,90.0 ,78.0 ,127.0,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,1.0  ,12.0 ,54.0 ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,4.0 ,35.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316  ,110.0,100.0,100.0,100.0,62.0 ,77.0 ,76.0 ,86.0 ,106.0,0.0,0.0,0.0,0.0  ,14.0 ,32.0 ,1.0  ,6.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,8.0 ,9.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2314 ,110.0,100.0,100.0,100.0,72.0 ,77.0 ,76.0 ,71.0 ,102.0,0.0,0.0,0.0,31.0 ,31.0 ,0.0  ,0.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,4.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
6735 ,110.0,100.0,100.0,100.0,116.0,96.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,12.0 ,52.0 ,5.0  ,43.0 ,19.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9378 ,110.0,100.0,100.0,100.0,62.0 ,79.0 ,79.0 ,72.0 ,94.0 ,0.0,0.0,0.0,0.0  ,23.0 ,23.0 ,0.0  ,0.0  ,7.0  ,2.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,1.0 ,2.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
7460 ,110.0,100.0,100.0,100.0,89.0 ,128.0,79.0 ,71.0 ,94.0 ,0.0,0.0,0.0,37.0 ,9.0  ,0.0  ,0.0  ,2.0  ,43.0 ,0.0 ,0.0 ,35.0 ,9.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018 ,110.0,100.0,100.0,100.0,76.0 ,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,62.0 ,4.0  ,1.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3316 ,110.0,100.0,100.0,100.0,60.0 ,106.0,95.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,14.0 ,33.0 ,2.0  ,0.0  ,2.0 ,0.0 ,0.0  ,28.0 ,15.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
4442 ,110.0,100.0,100.0,100.0,126.0,109.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,44.0 ,19.0 ,0.0  ,51.0 ,40.0,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5245 ,110.0,100.0,100.0,100.0,65.0 ,77.0 ,76.0 ,75.0 ,97.0 ,0.0,0.0,0.0,5.0  ,5.0  ,0.0  ,28.0 ,18.0 ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,3.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
9705 ,110.0,100.0,100.0,100.0,45.0 ,127.0,102.0,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,1.0  ,1.0  ,6.0  ,55.0,0.0 ,0.0  ,5.0  ,38.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9682 ,110.0,100.0,100.0,100.0,17.0 ,111.0,109.0,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,3.0  ,0.0  ,0.0  ,0.0  ,2.0  ,0.0 ,0.0 ,1.0  ,16.0 ,44.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7861 ,110.0,100.0,100.0,100.0,154.0,78.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,44.0 ,19.0 ,43.0 ,43.0 ,2.0  ,0.0  ,0.0 ,1.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5120 ,110.0,100.0,100.0,100.0,63.0 ,102.0,112.0,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,2.0  ,1.0  ,16.0 ,46.0 ,0.0 ,0.0 ,0.0  ,0.0  ,13.0,29.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6109 ,110.0,100.0,100.0,100.0,16.0 ,112.0,123.0,71.0 ,94.0 ,0.0,0.0,0.0,1.0  ,2.0  ,0.0  ,0.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,73.0,1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7146 ,110.0,100.0,100.0,100.0,61.0 ,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,37.0 ,9.0  ,0.0  ,3.0  ,2.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
5896 ,110.0,100.0,100.0,100.0,63.0 ,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,42.0 ,7.0  ,5.0  ,0.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13320,110.0,100.0,100.0,100.0,73.0 ,89.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,2.0  ,26.0 ,48.0 ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
9864 ,110.0,100.0,100.0,100.0,36.0 ,100.0,77.0 ,73.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,0.0  ,0.0  ,7.0  ,38.0,0.0 ,2.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,0.0 ,0.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
6178 ,110.0,100.0,100.0,100.0,24.0 ,77.0 ,100.0,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,2.0  ,1.0  ,9.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,18.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
10032,110.0,100.0,100.0,100.0,130.0,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,56.0 ,6.0  ,56.0 ,6.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5224 ,110.0,100.0,100.0,100.0,134.0,77.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,50.0 ,37.0 ,43.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4614 ,110.0,100.0,100.0,100.0,76.0 ,121.0,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,44.0 ,19.0 ,0.0  ,0.0  ,0.0 ,20.0,31.0 ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8203 ,110.0,100.0,100.0,100.0,113.0,151.0,96.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,0.0  ,0.0  ,30.0 ,54.0 ,71.0,0.0 ,0.0  ,22.0 ,21.0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4168 ,110.0,100.0,100.0,100.0,41.0 ,114.0,79.0 ,71.0 ,94.0 ,0.0,0.0,0.0,2.0  ,1.0  ,0.0  ,0.0  ,2.0  ,9.0  ,36.0,0.0 ,13.0 ,7.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10556,110.0,100.0,100.0,100.0,61.0 ,77.0 ,76.0 ,73.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,49.0 ,2.0  ,0.0  ,0.0  ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6302 ,110.0,100.0,100.0,100.0,78.0 ,81.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,25.0 ,42.0 ,0.0  ,0.0  ,0.0  ,2.0 ,5.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10989,110.0,100.0,100.0,100.0,189.0,83.0 ,76.0 ,71.0 ,94.0 ,0.0,0.0,0.0,0.0  ,0.0  ,46.0 ,95.0 ,26.0 ,28.0 ,0.0 ,0.0 ,0.0  ,0.0  ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
