date,stage_max_amplitude,stage_max_mean,snow_coverage_station_amplitude,snow_height_mean,snow_height_amplitude,water_hazard_sum,1_day,2_day,3_day,4_day,5_day,6_day,7_day
2002-09-17,31.0,55.8,9.5,0.53125,5.0,3,40.0,34.0,29.0,29.0,34.0,55.0,70.0
2002-09-18,31.0,53.4,9.5,0.59375,5.0,3,34.0,29.0,29.0,34.0,55.0,70.0,75.0
2002-09-19,29.0,48.2,9.5,0.59375,5.0,3,29.0,29.0,34.0,55.0,70.0,75.0,65.0
2002-09-20,34.0,41.4,9.5,0.59375,5.0,3,29.0,34.0,55.0,70.0,75.0,65.0,60.0
2002-09-21,34.0,36.2,9.5,0.59375,5.0,3,34.0,55.0,70.0,75.0,65.0,60.0,55.0
2002-09-22,34.0,33.2,9.5,0.59375,5.0,3,55.0,70.0,75.0,65.0,60.0,55.0,45.0
2002-09-23,26.0,36.2,9.5,0.59375,5.0,3,70.0,75.0,65.0,60.0,55.0,45.0,45.0
2002-09-24,41.0,43.4,9.5,0.59375,5.0,3,75.0,65.0,60.0,55.0,45.0,45.0,45.0
2002-09-25,46.0,52.6,9.5,0.59375,5.0,3,65.0,60.0,55.0,45.0,45.0,45.0,40.0
2002-09-26,46.0,59.8,9.5,0.59375,5.0,3,60.0,55.0,45.0,45.0,45.0,40.0,38.0
2002-09-27,46.0,65.0,9.5,0.59375,5.0,3,55.0,45.0,45.0,45.0,40.0,38.0,35.0
2002-09-28,46.0,65.0,9.5,0.59375,5.0,3,45.0,45.0,45.0,40.0,38.0,35.0,28.0
2002-09-29,41.0,60.0,9.5,0.59375,5.0,3,45.0,45.0,40.0,38.0,35.0,28.0,23.0
2002-09-30,30.0,54.0,9.5,0.625,5.0,3,45.0,40.0,38.0,35.0,28.0,23.0,22.0
2002-10-01,30.0,50.0,9.5,0.625,5.0,3,40.0,38.0,35.0,28.0,23.0,22.0,17.0
2002-10-02,35.0,46.0,9.5,0.46875,5.0,3,38.0,35.0,28.0,23.0,22.0,17.0,14.0
2002-10-03,27.0,42.6,9.5,0.25,5.0,3,35.0,28.0,23.0,22.0,17.0,14.0,10.0
2002-10-04,25.0,40.6,9.5,0.1875,5.0,3,28.0,23.0,22.0,17.0,14.0,10.0,5.0
2002-10-05,27.0,37.2,9.5,0.1875,5.0,3,23.0,22.0,17.0,14.0,10.0,5.0,3.0
2002-10-06,22.0,32.8,9.5,0.1875,5.0,3,22.0,17.0,14.0,10.0,5.0,3.0,3.0
2002-10-07,23.0,29.2,9.5,0.1875,3.5,3,17.0,14.0,10.0,5.0,3.0,3.0,-1.0
2002-10-08,28.0,25.0,9.5,0.1875,2.5,3,14.0,10.0,5.0,3.0,3.0,-1.0,0.0
2002-10-09,26.0,20.8,9.5,0.1875,2.5,3,10.0,5.0,3.0,3.0,-1.0,0.0,-7.0
2002-10-10,28.0,17.2,9.5,0.1875,2.5,3,5.0,3.0,3.0,-1.0,0.0,-7.0,-9.0
2002-10-11,30.0,13.6,9.5,0.1875,2.5,3,3.0,3.0,-1.0,0.0,-7.0,-9.0,-14.0
2002-10-12,25.0,9.8,10.0,0.21875,2.5,3,3.0,-1.0,0.0,-7.0,-9.0,-14.0,-14.0
2002-10-13,20.0,7.0,10.0,0.21875,2.5,3,-1.0,0.0,-7.0,-9.0,-14.0,-14.0,-20.0
2002-10-14,23.0,4.0,10.0,0.21875,2.5,3,0.0,-7.0,-9.0,-14.0,-14.0,-20.0,-31.0
2002-10-15,18.0,2.0,10.0,0.46875,4.0,3,-7.0,-9.0,-14.0,-14.0,-20.0,-31.0,-31.0
2002-10-16,21.0,-0.4,10.0,0.65625,4.0,2,-9.0,-14.0,-14.0,-20.0,-31.0,-31.0,-36.0
2002-10-17,19.0,-2.8,10.0,0.90625,4.0,1,-14.0,-14.0,-20.0,-31.0,-31.0,-36.0,-41.0
2002-10-18,19.0,-6.2,10.0,1.0625,5.0,0,-14.0,-20.0,-31.0,-31.0,-36.0,-41.0,-71.0
2002-10-19,17.0,-8.8,10.0,1.34375,5.0,0,-20.0,-31.0,-31.0,-36.0,-41.0,-71.0,-76.0
2002-10-20,23.0,-12.8,10.0,1.65625,5.0,0,-31.0,-31.0,-36.0,-41.0,-71.0,-76.0,-68.0
2002-10-21,31.0,-17.6,10.0,1.96875,5.0,0,-31.0,-36.0,-41.0,-71.0,-76.0,-68.0,-68.0
2002-10-22,31.0,-22.0,10.0,2.25,5.0,0,-36.0,-41.0,-71.0,-76.0,-68.0,-68.0,-75.0
2002-10-23,29.0,-26.4,10.0,2.5,5.0,0,-41.0,-71.0,-76.0,-68.0,-68.0,-75.0,-65.0
2002-10-24,32.0,-31.8,10.0,2.78125,5.0,0,-71.0,-76.0,-68.0,-68.0,-75.0,-65.0,-70.0
2002-10-25,57.0,-42.0,10.0,3.0625,5.0,0,-76.0,-68.0,-68.0,-75.0,-65.0,-70.0,-51.0
2002-10-26,62.0,-51.0,10.0,3.34375,5.0,0,-68.0,-68.0,-75.0,-65.0,-70.0,-51.0,-51.0
2002-10-27,56.0,-58.4,10.0,3.65625,5.0,0,-68.0,-75.0,-65.0,-70.0,-51.0,-51.0,-51.0
2002-10-28,45.0,-64.8,10.0,3.90625,5.0,0,-75.0,-65.0,-70.0,-51.0,-51.0,-51.0,-51.0
2002-10-29,45.0,-71.6,10.0,4.25,5.5,0,-65.0,-70.0,-51.0,-51.0,-51.0,-51.0,-46.0
2002-10-30,40.0,-70.4,10.0,4.59375,5.5,0,-70.0,-51.0,-51.0,-51.0,-51.0,-46.0,-46.0
2002-10-31,35.0,-69.2,10.0,4.65625,5.5,0,-51.0,-51.0,-51.0,-51.0,-46.0,-46.0,-41.0
2002-11-01,25.0,-65.8,10.0,4.875,7.0,0,-51.0,-51.0,-51.0,-46.0,-46.0,-41.0,-36.0
2002-11-02,25.0,-62.4,10.0,5.15625,8.5,0,-51.0,-51.0,-46.0,-46.0,-41.0,-36.0,-36.0
2002-11-03,24.0,-57.6,10.0,5.40625,9.0,0,-51.0,-46.0,-46.0,-41.0,-36.0,-36.0,-36.0
2002-11-04,24.0,-54.8,10.0,5.90625,9.0,0,-46.0,-46.0,-41.0,-36.0,-36.0,-36.0,-20.0
2002-11-05,29.0,-50.0,10.0,6.375,9.0,0,-46.0,-41.0,-36.0,-36.0,-36.0,-20.0,-16.0
2002-11-06,24.0,-49.0,10.0,6.75,8.5,0,-41.0,-36.0,-36.0,-36.0,-20.0,-16.0,-15.0
2002-11-07,29.0,-47.0,10.0,7.125,8.5,0,-36.0,-36.0,-36.0,-20.0,-16.0,-15.0,-15.0
2002-11-08,15.0,-44.0,5.0,7.53125,8.5,0,-36.0,-36.0,-20.0,-16.0,-15.0,-15.0,-1.0
2002-11-09,15.0,-41.0,5.0,7.8125,8.5,0,-36.0,-20.0,-16.0,-15.0,-15.0,-1.0,19.0
2002-11-10,15.0,-39.0,5.0,8.09375,8.5,0,-20.0,-16.0,-15.0,-15.0,-1.0,19.0,29.0
2002-11-11,31.0,-33.8,5.0,8.46875,8.5,0,-16.0,-15.0,-15.0,-1.0,19.0,29.0,39.0
2002-11-12,30.0,-28.8,5.0,8.8125,8.5,0,-15.0,-15.0,-1.0,19.0,29.0,39.0,49.0
2002-11-13,31.0,-24.6,5.0,9.21875,8.0,0,-15.0,-1.0,19.0,29.0,39.0,49.0,54.0
2002-11-14,26.0,-20.4,1.0,9.5625,8.0,0,-1.0,19.0,29.0,39.0,49.0,54.0,58.0
2002-11-15,35.0,-13.4,1.0,9.875,8.0,0,19.0,29.0,39.0,49.0,54.0,58.0,58.0
2002-11-16,55.0,-5.6,1.0,10.25,8.0,0,29.0,39.0,49.0,54.0,58.0,58.0,58.0
2002-11-17,65.0,3.4,0.0,10.5,8.0,0,39.0,49.0,54.0,58.0,58.0,58.0,58.0
2002-11-18,59.0,14.2,0.0,10.65625,7.5,0,49.0,54.0,58.0,58.0,58.0,58.0,58.0
2002-11-19,65.0,27.0,0.0,10.78125,7.5,0,54.0,58.0,58.0,58.0,58.0,58.0,58.0
2002-11-20,69.0,38.0,0.0,10.6875,7.5,0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
2002-11-21,73.0,45.8,0.0,10.65625,5.5,0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
2002-11-22,59.0,51.6,0.0,10.875,6.0,0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
2002-11-23,39.0,55.4,0.0,11.09375,5.5,0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
2002-11-24,29.0,57.2,0.0,11.34375,5.5,0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
2002-11-25,19.0,58.0,0.0,11.6875,5.5,0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
2002-11-26,9.0,58.0,0.0,12.125,7.0,0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
2002-11-27,4.0,58.0,0.0,12.625,9.5,0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
2002-11-28,0.0,58.0,0.0,12.96875,9.5,0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
2002-11-29,0.0,58.0,0.0,13.28125,9.5,0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
2002-11-30,0.0,58.0,0.0,13.625,9.5,0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
2002-12-01,0.0,58.0,0.0,14.0,8.0,0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
2002-12-02,0.0,58.0,0.0,14.34375,8.0,0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
2002-12-03,0.0,58.0,0.0,14.6875,8.0,0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
2002-12-04,0.0,58.0,0.0,15.03125,8.0,0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
2002-12-05,0.0,58.0,0.0,15.40625,8.0,0,58.0,58.0,58.0,58.0,58.0,58.0,56.0
2002-12-06,0.0,58.0,0.0,15.78125,7.5,0,58.0,58.0,58.0,58.0,58.0,56.0,56.0
2002-12-07,0.0,58.0,0.0,16.125,7.5,0,58.0,58.0,58.0,58.0,56.0,56.0,54.0
2002-12-08,0.0,58.0,0.0,16.3125,7.5,0,58.0,58.0,58.0,56.0,56.0,54.0,54.0
2002-12-09,0.0,58.0,0.0,16.53125,7.5,0,58.0,58.0,56.0,56.0,54.0,54.0,52.0
2002-12-10,0.0,58.0,0.0,16.71875,7.5,0,58.0,56.0,56.0,54.0,54.0,52.0,50.0
2002-12-11,0.0,58.0,0.0,16.90625,6.5,0,56.0,56.0,54.0,54.0,52.0,50.0,48.0
2002-12-12,2.0,57.6,0.0,17.15625,6.0,0,56.0,54.0,54.0,52.0,50.0,48.0,48.0
2002-12-13,2.0,57.2,0.0,17.25,6.0,0,54.0,54.0,52.0,50.0,48.0,48.0,48.0
2002-12-14,4.0,56.4,0.0,17.5,5.5,0,54.0,52.0,50.0,48.0,48.0,48.0,48.0
2002-12-15,4.0,55.6,0.0,17.78125,6.0,0,52.0,50.0,48.0,48.0,48.0,48.0,48.0
2002-12-16,6.0,54.4,0.0,18.03125,4.5,0,50.0,48.0,48.0,48.0,48.0,48.0,48.0
2002-12-17,8.0,53.2,0.0,18.375,6.0,0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
2002-12-18,10.0,51.6,0.0,18.78125,7.0,0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
2002-12-19,8.0,50.4,0.0,19.15625,7.0,0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
2002-12-20,8.0,49.2,0.0,19.53125,6.5,0,48.0,48.0,48.0,48.0,48.0,48.0,46.0
2002-12-21,6.0,48.4,0.0,19.90625,6.5,0,48.0,48.0,48.0,48.0,48.0,46.0,46.0
2002-12-22,6.0,48.0,0.0,20.3125,7.0,0,48.0,48.0,48.0,48.0,46.0,46.0,46.0
2002-12-23,4.0,48.0,0.0,20.6875,7.0,0,48.0,48.0,48.0,46.0,46.0,46.0,44.0
2002-12-24,2.0,48.0,0.0,21.0625,7.0,0,48.0,48.0,46.0,46.0,46.0,44.0,44.0
2002-12-25,0.0,48.0,0.0,21.4375,6.5,0,48.0,46.0,46.0,46.0,44.0,44.0,42.0
2002-12-26,0.0,48.0,0.0,21.8125,6.5,0,46.0,46.0,46.0,44.0,44.0,42.0,39.0
2002-12-27,2.0,47.6,0.0,22.34375,8.5,0,46.0,46.0,44.0,44.0,42.0,39.0,36.0
2002-12-28,2.0,47.2,0.0,22.71875,8.5,0,46.0,44.0,44.0,42.0,39.0,36.0,34.0
2002-12-29,2.0,46.8,0.0,23.09375,8.5,0,44.0,44.0,42.0,39.0,36.0,34.0,32.0
2002-12-30,4.0,46.0,0.0,23.4375,8.5,0,44.0,42.0,39.0,36.0,34.0,32.0,30.0
2002-12-31,4.0,45.2,0.0,23.75,8.5,0,42.0,39.0,36.0,34.0,32.0,30.0,27.0
2003-01-01,6.0,44.4,0.0,24.09375,6.0,0,39.0,36.0,34.0,32.0,30.0,27.0,25.0
2003-01-02,9.0,43.0,0.0,24.34375,6.0,0,36.0,34.0,32.0,30.0,27.0,25.0,24.0
2003-01-03,10.0,41.0,0.0,24.53125,6.0,0,34.0,32.0,30.0,27.0,25.0,24.0,24.0
2003-01-04,12.0,39.0,0.0,24.71875,5.5,0,32.0,30.0,27.0,25.0,24.0,24.0,23.0
2003-01-05,14.0,36.6,0.0,25.0,6.5,0,30.0,27.0,25.0,24.0,24.0,23.0,21.0
2003-01-06,14.0,34.2,0.0,25.25,5.0,0,27.0,25.0,24.0,24.0,23.0,21.0,19.0
2003-01-07,17.0,31.8,0.0,25.53125,5.5,0,25.0,24.0,24.0,23.0,21.0,19.0,17.0
2003-01-08,17.0,29.6,0.0,26.1875,11.5,0,24.0,24.0,23.0,21.0,19.0,17.0,15.0
2003-01-09,15.0,27.6,0.0,26.90625,12.5,0,24.0,23.0,21.0,19.0,17.0,15.0,15.0
2003-01-10,12.0,26.0,0.0,27.78125,14.5,0,23.0,21.0,19.0,17.0,15.0,15.0,14.0
2003-01-11,11.0,24.6,0.0,28.8125,16.5,0,21.0,19.0,17.0,15.0,15.0,14.0,13.0
2003-01-12,11.0,23.4,0.0,29.65625,16.5,0,19.0,17.0,15.0,15.0,14.0,13.0,13.0
2003-01-13,11.0,22.2,0.0,30.46875,16.5,0,17.0,15.0,15.0,14.0,13.0,13.0,13.0
2003-01-14,10.0,20.8,0.0,31.28125,16.5,0,15.0,15.0,14.0,13.0,13.0,13.0,12.0
2003-01-15,10.0,19.0,0.0,32.125,16.5,0,15.0,14.0,13.0,13.0,13.0,12.0,12.0
2003-01-16,9.0,17.4,0.0,32.9375,14.5,0,14.0,13.0,13.0,13.0,12.0,12.0,11.0
2003-01-17,10.0,16.0,0.0,33.65625,14.5,0,13.0,13.0,13.0,12.0,12.0,11.0,11.0
2003-01-18,10.0,14.8,0.0,34.34375,14.5,0,13.0,13.0,12.0,12.0,11.0,11.0,10.0
2003-01-19,8.0,14.0,0.0,35.125,14.5,0,13.0,12.0,12.0,11.0,11.0,10.0,10.0
2003-01-20,6.0,13.6,0.0,35.96875,14.5,0,12.0,12.0,11.0,11.0,10.0,10.0,9.0
2003-01-21,5.0,13.0,0.0,36.71875,14.5,0,12.0,11.0,11.0,10.0,10.0,9.0,8.0
2003-01-22,3.0,12.6,0.0,37.53125,14.5,0,11.0,11.0,10.0,10.0,9.0,8.0,7.0
2003-01-23,4.0,12.2,0.0,38.375,16.0,0,11.0,10.0,10.0,9.0,8.0,7.0,6.0
2003-01-24,3.0,11.8,0.0,38.75,16.0,0,10.0,10.0,9.0,8.0,7.0,6.0,4.0
2003-01-25,3.0,11.2,0.0,39.09375,14.5,0,10.0,9.0,8.0,7.0,6.0,4.0,4.0
2003-01-26,3.0,10.8,0.0,39.28125,14.5,0,9.0,8.0,7.0,6.0,4.0,4.0,4.0
2003-01-27,4.0,10.2,0.0,39.28125,13.5,0,8.0,7.0,6.0,4.0,4.0,4.0,4.0
2003-01-28,4.0,9.6,0.0,39.3125,7.5,0,7.0,6.0,4.0,4.0,4.0,4.0,4.0
2003-01-29,5.0,8.8,0.0,39.40625,6.5,0,6.0,4.0,4.0,4.0,4.0,4.0,4.0
2003-01-30,5.0,8.0,0.0,39.53125,4.5,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2003-01-31,7.0,6.8,0.0,39.65625,4.5,0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
2003-02-01,6.0,5.8,0.0,39.8125,4.5,0,4.0,4.0,4.0,4.0,4.0,3.0,1.0
2003-02-02,6.0,5.0,0.0,40.09375,5.0,0,4.0,4.0,4.0,4.0,3.0,1.0,-1.0
2003-02-03,5.0,4.4,0.0,40.375,5.0,0,4.0,4.0,4.0,3.0,1.0,-1.0,-1.0
2003-02-04,4.0,4.0,0.0,40.4375,5.0,0,4.0,4.0,3.0,1.0,-1.0,-1.0,-2.0
2003-02-05,3.0,4.0,0.0,40.46875,5.0,0,4.0,3.0,1.0,-1.0,-1.0,-2.0,-2.0
2003-02-06,2.0,4.0,0.0,40.46875,5.0,0,3.0,1.0,-1.0,-1.0,-2.0,-2.0,-2.0
2003-02-07,1.0,3.8,0.0,40.375,5.0,0,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0
2003-02-08,3.0,3.2,0.0,40.28125,3.5,0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0
2003-02-09,5.0,2.2,0.0,40.25,3.5,0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
2003-02-10,5.0,1.2,0.0,40.1875,3.5,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
2003-02-11,6.0,0.0,0.0,40.125,3.5,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
2003-02-12,6.0,-1.0,0.0,40.125,3.5,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
2003-02-13,6.0,-1.6,0.0,40.15625,3.5,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
2003-02-14,5.0,-1.8,0.0,40.1875,3.5,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
2003-02-15,3.0,-2.0,0.0,40.21875,3.5,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
2003-02-16,1.0,-2.0,0.0,40.21875,3.5,0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0
2003-02-17,1.0,-2.0,0.0,40.3125,4.0,0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-1.0
2003-02-18,0.0,-2.0,0.0,40.34375,4.0,0,-2.0,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0
2003-02-19,0.0,-2.0,0.0,40.34375,4.0,0,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0
2003-02-20,0.0,-2.0,0.0,40.59375,5.0,0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0
2003-02-21,0.0,-2.0,0.0,40.78125,5.0,0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2003-02-22,0.0,-2.0,0.0,41.0,5.0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0
2003-02-23,1.0,-1.8,0.0,41.21875,5.0,0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0
2003-02-24,1.0,-1.6,0.0,41.34375,5.0,0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0
2003-02-25,1.0,-1.4,0.0,41.46875,5.0,0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0
2003-02-26,1.0,-1.2,0.0,41.59375,5.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2003-02-27,2.0,-0.8,0.0,41.71875,5.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-02-28,2.0,-0.6,0.0,41.78125,4.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-03-01,3.0,-0.2,0.0,41.78125,4.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-03-02,2.0,0.2,0.0,41.75,4.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-03-03,2.0,0.6,0.0,41.71875,4.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-03-04,2.0,0.8,0.0,41.65625,3.5,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-03-05,2.0,1.0,0.0,41.53125,3.5,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-03-06,1.0,1.0,0.0,41.375,3.5,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-03-07,1.0,1.0,0.0,41.3125,3.5,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-03-08,0.0,1.0,0.0,41.125,3.5,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-03-09,0.0,1.0,0.0,40.9375,4.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-03-10,0.0,1.0,0.0,40.75,4.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-03-11,0.0,1.0,0.0,40.59375,4.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-03-12,0.0,1.0,0.0,40.4375,4.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-03-13,0.0,1.0,0.0,40.28125,3.5,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-03-14,0.0,1.0,0.0,40.125,3.5,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2003-03-15,0.0,1.0,0.0,39.9375,3.5,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2003-03-16,0.0,1.0,0.0,39.75,4.0,0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0
2003-03-17,0.0,1.0,0.0,39.59375,3.5,0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0
2003-03-18,0.0,1.0,0.0,39.4375,3.5,0,1.0,1.0,0.0,0.0,-1.0,-1.0,-2.0
2003-03-19,0.0,1.0,0.0,39.25,3.5,0,1.0,0.0,0.0,-1.0,-1.0,-2.0,-3.0
2003-03-20,0.0,1.0,0.0,39.0625,4.0,0,0.0,0.0,-1.0,-1.0,-2.0,-3.0,-4.0
2003-03-21,1.0,0.8,0.0,38.78125,5.0,0,0.0,-1.0,-1.0,-2.0,-3.0,-4.0,-4.0
2003-03-22,1.0,0.6,0.0,38.5,5.5,0,-1.0,-1.0,-2.0,-3.0,-4.0,-4.0,-5.0
2003-03-23,2.0,0.2,0.0,38.15625,6.0,0,-1.0,-2.0,-3.0,-4.0,-4.0,-5.0,-6.0
2003-03-24,2.0,-0.2,0.0,37.9375,5.5,0,-2.0,-3.0,-4.0,-4.0,-5.0,-6.0,-7.0
2003-03-25,3.0,-0.8,0.0,37.53125,7.5,0,-3.0,-4.0,-4.0,-5.0,-6.0,-7.0,-7.0
2003-03-26,4.0,-1.4,0.0,37.09375,8.0,0,-4.0,-4.0,-5.0,-6.0,-7.0,-7.0,-7.0
2003-03-27,5.0,-2.2,0.0,36.65625,8.0,0,-4.0,-5.0,-6.0,-7.0,-7.0,-7.0,-7.0
2003-03-28,4.0,-2.8,0.0,36.15625,9.0,0,-5.0,-6.0,-7.0,-7.0,-7.0,-7.0,-7.0
2003-03-29,5.0,-3.6,0.0,35.65625,8.5,0,-6.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0
2003-03-30,5.0,-4.4,0.0,35.125,9.0,0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-8.0
2003-03-31,6.0,-5.2,0.0,34.625,9.0,0,-7.0,-7.0,-7.0,-7.0,-8.0,-8.0,-8.0
2003-04-01,5.0,-5.8,0.0,34.0625,10.5,0,-7.0,-7.0,-7.0,-8.0,-8.0,-8.0,-9.0
2003-04-02,4.0,-6.4,0.0,33.3125,13.0,0,-7.0,-7.0,-8.0,-8.0,-8.0,-9.0,-10.0
2003-04-03,3.0,-6.8,0.0,32.5,14.0,0,-7.0,-8.0,-8.0,-8.0,-9.0,-10.0,-11.0
2003-04-04,3.0,-7.0,0.0,31.53125,16.0,0,-8.0,-8.0,-8.0,-9.0,-10.0,-11.0,-11.0
2003-04-05,3.0,-7.2,0.0,30.625,15.5,0,-8.0,-8.0,-9.0,-10.0,-11.0,-11.0,-11.0
2003-04-06,2.0,-7.4,0.0,29.71875,16.5,0,-8.0,-9.0,-10.0,-11.0,-11.0,-11.0,-11.0
2003-04-07,1.0,-7.6,0.5,28.75,18.0,0,-9.0,-10.0,-11.0,-11.0,-11.0,-11.0,-11.0
2003-04-08,2.0,-8.0,1.5,27.59375,21.5,0,-10.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0
2003-04-09,3.0,-8.6,3.0,26.15625,23.0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-10.0
2003-04-10,4.0,-9.2,3.5,24.78125,26.0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-10.0,-10.0
2003-04-11,4.0,-9.8,5.0,23.15625,30.5,0,-11.0,-11.0,-11.0,-11.0,-10.0,-10.0,-10.0
2003-04-12,3.0,-10.4,5.5,21.4375,32.0,0,-11.0,-11.0,-11.0,-10.0,-10.0,-10.0,-10.0
2003-04-13,3.0,-10.8,5.5,19.84375,32.0,0,-11.0,-11.0,-10.0,-10.0,-10.0,-10.0,-9.0
2003-04-14,3.0,-11.0,5.5,18.1875,28.5,0,-11.0,-10.0,-10.0,-10.0,-10.0,-9.0,-12.0
2003-04-15,2.0,-11.0,6.0,16.5,29.0,0,-10.0,-10.0,-10.0,-10.0,-9.0,-12.0,-17.0
2003-04-16,1.0,-10.8,6.0,14.84375,29.0,0,-10.0,-10.0,-10.0,-9.0,-12.0,-17.0,-14.0
2003-04-17,1.0,-10.6,6.0,13.125,30.0,0,-10.0,-10.0,-9.0,-12.0,-17.0,-14.0,-11.0
2003-04-18,1.0,-10.4,6.5,11.59375,29.5,0,-10.0,-9.0,-12.0,-17.0,-14.0,-11.0,-15.0
2003-04-19,1.0,-10.2,7.0,10.09375,29.5,0,-9.0,-12.0,-17.0,-14.0,-11.0,-15.0,-15.0
2003-04-20,2.0,-9.8,7.0,8.71875,30.0,0,-12.0,-17.0,-14.0,-11.0,-15.0,-15.0,-15.0
2003-04-21,3.0,-10.2,7.0,7.320312869019257,28.874994095691893,1,-17.0,-14.0,-11.0,-15.0,-15.0,-15.0,-15.625
2003-04-22,8.0,-11.6,7.0,5.9468715475098985,26.47506114414973,2,-14.0,-11.0,-15.0,-15.0,-15.0,-15.625,-16.25
2003-04-23,8.0,-12.4,7.0,4.631530623306904,26.045454787247916,3,-11.0,-15.0,-15.0,-15.0,-15.625,-16.25,-16.875
2003-04-24,8.0,-12.6,7.0,3.4942142893109547,24.19706134393519,3,-15.0,-15.0,-15.0,-15.625,-16.25,-16.875,-17.5
2003-04-25,8.0,-13.8,7.0,2.481052261340399,24.71059244752889,3,-15.0,-15.0,-15.625,-16.25,-16.875,-17.5,-18.125
2003-04-26,8.0,-14.4,7.0,1.6116368893598783,24.410645951688334,3,-15.0,-15.625,-16.25,-16.875,-17.5,-18.125,-18.75
2003-04-27,8.0,-14.0,7.0,0.9974760799531228,23.326572950508083,3,-15.625,-16.25,-16.875,-17.5,-18.125,-18.75,-19.375
2003-04-28,6.0,-14.325,7.0,0.46126464645667986,20.079382935943087,2,-16.25,-16.875,-17.5,-18.125,-18.75,-19.375,-20.0
2003-04-29,6.0,-15.375,7.0,-0.1641514322458646,18.00665725924071,1,-16.875,-17.5,-18.125,-18.75,-19.375,-20.0,-14.0
2003-04-30,5.875,-15.75,7.0,-0.7240739053752029,15.458759570069411,0,-17.5,-18.125,-18.75,-19.375,-20.0,-14.0,4.0
